#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 19
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 2.81 mW
#Excitation Power Density: 2.1E+03 W/cm2
#ND Filter: 5.72 % (155/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 5 s
#Averaging: 8
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 50x/ NA 0.80
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.8186236055991
#XY Stage Position: (18780.9,1457.0,-9.0)
#--------------------------------------
#

wn(9/28/2023 2:27:15 PM Index:19)	9/28/2023 2:27:15 PM Index:19	wn(9/28/2023 2:26:33 PM Index:18)	9/28/2023 2:26:33 PM Index:18	wn(9/28/2023 2:25:51 PM Index:17)	9/28/2023 2:25:51 PM Index:17	wn(9/28/2023 2:25:09 PM Index:16)	9/28/2023 2:25:09 PM Index:16	wn(9/28/2023 2:24:27 PM Index:15)	9/28/2023 2:24:27 PM Index:15	wn(9/28/2023 2:23:46 PM Index:14)	9/28/2023 2:23:46 PM Index:14	wn(9/28/2023 2:22:22 PM Index:12)	9/28/2023 2:22:22 PM Index:12	wn(9/28/2023 2:21:40 PM Index:11)	9/28/2023 2:21:40 PM Index:11	wn(9/28/2023 2:20:16 PM Index:9)	9/28/2023 2:20:16 PM Index:9	wn(9/28/2023 2:19:34 PM Index:8)	9/28/2023 2:19:34 PM Index:8	wn(9/28/2023 2:18:52 PM Index:7)	9/28/2023 2:18:52 PM Index:7	wn(9/28/2023 2:18:10 PM Index:6)	9/28/2023 2:18:10 PM Index:6	wn(9/28/2023 2:17:28 PM Index:5)	9/28/2023 2:17:28 PM Index:5	wn(9/28/2023 2:16:47 PM Index:4)	9/28/2023 2:16:47 PM Index:4	wn(9/28/2023 2:15:23 PM Index:2)	9/28/2023 2:15:23 PM Index:2	wn(9/28/2023 2:14:41 PM Index:1)	9/28/2023 2:14:41 PM Index:1	
105.932701658265	0.223945788546572	105.932701658265	0.226486554727938	105.932701658265	0.229742049659463	105.932701658265	0.233658193509495	105.932701658265	0.230015462620015	105.932701658265	0.227473963058388	105.932701658265	0.226909572943537	105.932701658265	0.228438087156797	105.932701658265	0.234735023041475	105.932701658265	0.232543483740862	105.932701658265	0.234427171220335	105.932701658265	0.232785436875334	105.932701658265	0.231209046521337	105.932701658265	0.219216989363085	105.932701658265	0.230756156117875	105.932701658265	0.222984373853716
106.875667756449	0.214077722256174	106.875667756449	0.211950150594261	106.875667756449	0.211168910101714	106.875667756449	0.225238621521149	106.875667756449	0.212395267719084	106.875667756449	0.21508146750372	106.875667756449	0.211933935224993	106.875667756449	0.221084106107441	106.875667756449	0.2213133640553	106.875667756449	0.21921927329036	106.875667756449	0.218091408465874	106.875667756449	0.224502567689448	106.875667756449	0.220881055669504	106.875667756449	0.210046594516327	106.875667756449	0.212803025474324	106.875667756449	0.21181498055902
107.818538700398	0.196624366394651	107.818538700398	0.197828557000379	107.818538700398	0.199442269533973	107.818538700398	0.210067316387019	107.818538700398	0.19689668812255	107.818538700398	0.203160721413797	107.818538700398	0.202421897391803	107.818538700398	0.197830171525547	107.818538700398	0.202438556067588	107.818538700398	0.202473981778242	107.818538700398	0.204466305245395	107.818538700398	0.201200095713155	107.818538700398	0.200479189733723	107.818538700398	0.198778518257254	107.818538700398	0.192087874731765	107.818538700398	0.190613307901108
108.761314504503	0.189164899162383	108.761314504503	0.188955218496943	108.761314504503	0.191791351602581	108.761314504503	0.195579222345022	108.761314504503	0.190531842209357	108.761314504503	0.190096890082375	108.761314504503	0.188126970478647	108.761314504503	0.182253469907267	108.761314504503	0.199116743471582	108.761314504503	0.198980877957435	108.761314504503	0.194467382328654	108.761314504503	0.194095234589262	108.761314504503	0.192492694171673	108.761314504503	0.185654086766044	108.761314504503	0.186138908364672	108.761314504503	0.186321619837136
109.702010692185	0.192274508394147	109.702010692185	0.184157844428012	109.702010692185	0.188949071343022	109.702010692185	0.191479955792223	109.702010692185	0.191700528605847	109.702010692185	0.193399136335595	109.702010692185	0.189345084551447	109.702010692185	0.18898115037275	109.702010692185	0.196985407066052	109.702010692185	0.193020994634304	109.702010692185	0.191666965856461	109.702010692185	0.195125991643505	109.702010692185	0.187954912602327	109.702010692185	0.186229556888006	109.702010692185	0.181528459430174	109.702010692185	0.185056122074683
110.644596460032	0.188374015889564	110.644596460032	0.183328223348423	110.644596460032	0.188895443413596	110.644596460032	0.190274289159048	110.644596460032	0.186126793484124	110.644596460032	0.186486192256051	110.644596460032	0.19127973631413	110.644596460032	0.187970988140695	110.644596460032	0.194623655913978	110.644596460032	0.193111023083294	110.644596460032	0.193354396294834	110.644596460032	0.192144158736586	110.644596460032	0.189588513967292	110.644596460032	0.188828454212998	110.644596460032	0.182144602375337	110.644596460032	0.184249137994278
111.5870871312	0.18974008699716	111.5870871312	0.185348170324815	111.5870871312	0.186857582095422	111.5870871312	0.193409022405305	111.5870871312	0.19119709446582	111.5870871312	0.191221831113692	111.5870871312	0.190151189452565	111.5870871312	0.189344808776289	111.5870871312	0.190725806451613	111.5870871312	0.1921747272138	111.5870871312	0.199673284744911	111.5870871312	0.194721051372195	111.5870871312	0.191730346868023	111.5870871312	0.187491878445859	111.5870871312	0.188900928463679	111.5870871312	0.183497175555719
112.529482720078	0.193874249559622	112.529482720078	0.195159341353004	112.529482720078	0.195062655297546	112.529482720078	0.197166683412037	112.529482720078	0.195853860261067	112.529482720078	0.197481583626665	112.529482720078	0.191620091716824	112.529482720078	0.197850374770188	112.529482720078	0.203513824884793	112.529482720078	0.200295293312687	112.529482720078	0.199565576419057	112.529482720078	0.203243203445674	112.529482720078	0.197829125297225	112.529482720078	0.198295865896898	112.529482720078	0.191004313000616	112.529482720078	0.192300638251045
113.471783241057	0.19937448322968	113.471783241057	0.201110970837016	113.471783241057	0.204590550758835	113.471783241057	0.20866070531498	113.471783241057	0.205491028084433	113.471783241057	0.206680698189208	113.471783241057	0.203460877042132	113.471783241057	0.19954744732004	113.471783241057	0.206374807987711	113.471783241057	0.204310562137635	113.471783241057	0.20775140918393	113.471783241057	0.205194279298349	113.471783241057	0.207612582360735	113.471783241057	0.199075535094396	113.471783241057	0.193277668005184	113.471783241057	0.198811532536131
114.413988708522	0.204155732106266	114.413988708522	0.204718019009144	114.413988708522	0.21166943744302	114.413988708522	0.211654777454034	114.413988708522	0.212323348556223	114.413988708522	0.209801502340603	114.413988708522	0.214137288621381	114.413988708522	0.207042851081884	114.413988708522	0.218721198156682	114.413988708522	0.212611185134503	114.413988708522	0.21710408214555	114.413988708522	0.215998821991938	114.413988708522	0.208374929664386	114.413988708522	0.208487256121331	114.413988708522	0.203454649754605	114.413988708522	0.209815860905289
115.35609913685	0.212442031851026	115.35609913685	0.212779771673851	115.35609913685	0.21660320695018	115.35609913685	0.219772932784085	115.35609913685	0.210075874716818	115.35609913685	0.213702507529847	115.35609913685	0.216501862997994	115.35609913685	0.213669515324161	115.35609913685	0.222772657450077	115.35609913685	0.222604342972379	115.35609913685	0.215739776684738	115.35609913685	0.217103204550056	115.35609913685	0.215127148639573	115.35609913685	0.212905381573818	115.35609913685	0.209212399345614	115.35609913685	0.207358227569511
116.298114540426	0.214634935471115	116.298114540426	0.211607481017909	116.298114540426	0.221054325092508	116.298114540426	0.217683110619914	116.298114540426	0.216908195188608	116.298114540426	0.214700439089886	116.298114540426	0.216412295786758	116.298114540426	0.216497969573914	116.298114540426	0.222523041474654	116.298114540426	0.219273290359754	116.298114540426	0.213549707392381	116.298114540426	0.220195475712787	116.298114540426	0.216651843246873	116.298114540426	0.213295216172567	116.298114540426	0.213631631504026	116.298114540426	0.209339006675959
117.24003493362	0.216863788330877	117.24003493362	0.215773621656717	117.24003493362	0.221465472551438	117.24003493362	0.224193710439064	117.24003493362	0.213510014743428	117.24003493362	0.218710309540226	117.24003493362	0.213725279449699	117.24003493362	0.214477645109805	117.24003493362	0.222139016897081	117.24003493362	0.219741438294501	117.24003493362	0.220658456898718	117.24003493362	0.222367428077086	117.24003493362	0.21917484979943	117.24003493362	0.210325047801147	117.24003493362	0.213312936877218	117.24003493362	0.216033306433864
118.181860330813	0.210051407412733	118.181860330813	0.21332082889967	118.181860330813	0.213528538996443	118.181860330813	0.215854516226263	118.181860330813	0.212179510230501	118.181860330813	0.215117755924085	118.181860330813	0.214173115505876	118.181860330813	0.217083863668505	118.181860330813	0.219143625192012	118.181860330813	0.221830098311066	118.181860330813	0.22202276235953	118.181860330813	0.223416591507298	118.181860330813	0.220753997785563	118.181860330813	0.209044162690973	118.181860330813	0.206577857097329	118.181860330813	0.212163450957377
119.123590746367	0.218229859438473	119.123590746367	0.218262484895486	119.123590746367	0.222359271375199	119.123590746367	0.220918316085602	119.123590746367	0.217825164515085	119.123590746367	0.214301266465871	119.123590746367	0.216107767268558	119.123590746367	0.215952481968604	119.123590746367	0.223655913978495	119.123590746367	0.225305196442076	119.123590746367	0.228700678562453	119.123590746367	0.224410535809604	119.123590746367	0.222659866044688	119.123590746367	0.219365497781656	119.123590746367	0.214162789215374	119.123590746367	0.212603624092143
120.065226194656	0.231836646654923	120.065226194656	0.229823074287157	120.065226194656	0.231440267424608	120.065226194656	0.226544760373757	120.065226194656	0.229476068898558	120.065226194656	0.227510251478753	120.065226194656	0.228593436514761	120.065226194656	0.229630078590622	120.065226194656	0.234965437788018	120.065226194656	0.231391119593792	120.065226194656	0.231554949197573	120.065226194656	0.230300576119568	120.065226194656	0.233260123790681	120.065226194656	0.227180753308953	120.065226194656	0.221471519323518	120.065226194656	0.224194849974323
121.00676669004	0.246180393284682	121.00676669004	0.247353328403701	121.00676669004	0.25071057006489	121.00676669004	0.249572993067417	121.00676669004	0.246646769031608	121.00676669004	0.251750916282614	121.00676669004	0.242368873602752	121.00676669004	0.245954300260622	121.00676669004	0.249961597542243	121.00676669004	0.256004897547625	121.00676669004	0.250116684019675	121.00676669004	0.251578346739311	121.00676669004	0.254351732525003	121.00676669004	0.247582097310141	121.00676669004	0.237809930524571	121.00676669004	0.240903088548162
121.948212246883	0.255796814897365	121.948212246883	0.254711706674843	121.948212246883	0.26318800164459	121.948212246883	0.262734853812921	121.948212246883	0.258369592577942	121.948212246883	0.256341401458794	121.948212246883	0.256162224132989	121.948212246883	0.262399741398469	121.948212246883	0.272715053763441	121.948212246883	0.260416291548129	121.948212246883	0.267098696729257	121.948212246883	0.268549025382392	121.948212246883	0.262410832592162	121.948212246883	0.266851064619726	121.948212246883	0.259417426222194	121.948212246883	0.259555425133886
122.887581188435	0.254969982384873	122.887581188435	0.259004093999675	122.887581188435	0.262526590515007	122.887581188435	0.263317592685622	122.887581188435	0.261983530511705	122.887581188435	0.263109191856878	122.887581188435	0.25816852966466	122.887581188435	0.26037941693436	122.887581188435	0.266129032258065	122.887581188435	0.261928769491159	122.887581188435	0.266973037015761	122.887581188435	0.263303208231331	122.887581188435	0.261539578530848	122.887581188435	0.260595147487423	122.887581188435	0.255465612849767	122.887581188435	0.25836328956056
123.828837111065	0.244418880540677	123.828837111065	0.24425126697567	123.828837111065	0.242684256627518	123.828837111065	0.251301115241636	123.828837111065	0.248462727893847	123.828837111065	0.249646187901441	123.828837111065	0.249767125250788	123.828837111065	0.255490231731216	123.828837111065	0.257411674347158	123.828837111065	0.258921819294897	123.828837111065	0.257638315441784	123.828837111065	0.250658027940879	123.828837111065	0.253081153685586	123.828837111065	0.247582097310141	123.828837111065	0.250982641765993	123.828837111065	0.235804416403785
124.769998138188	0.248409246144444	124.769998138188	0.243872526917597	124.769998138188	0.250210042723584	124.769998138188	0.247483170903245	124.769998138188	0.246934445683052	124.769998138188	0.248684544761767	124.769998138188	0.240434221840069	124.769998138188	0.251388973069075	124.769998138188	0.249769585253456	124.769998138188	0.25213367424106	124.769998138188	0.249757656266829	124.769998138188	0.253860737359421	124.769998138188	0.246038516689961	124.769998138188	0.246356902856931	124.769998138188	0.240635689548941	124.769998138188	0.24363583009317
125.711064284154	0.254934033145199	125.711064284154	0.251988385304886	125.711064284154	0.253642230206825	125.711064284154	0.250075354164573	125.711064284154	0.252364342479054	125.711064284154	0.252041223645535	125.711064284154	0.250071653768988	125.711064284154	0.260823888316464	125.711064284154	0.257181259600614	125.711064284154	0.253952248910656	125.711064284154	0.252432413025527	125.711064284154	0.255112370925289	125.711064284154	0.25847203818997	125.711064284154	0.250849282518703	125.711064284154	0.245458601567978	125.711064284154	0.245378182084953
126.652035563318	0.259301865765539	126.652035563318	0.259040164481397	126.652035563318	0.260917752632238	126.652035563318	0.255340098462775	126.652035563318	0.258477471322234	126.652035563318	0.258010668795587	126.652035563318	0.253923043852107	126.652035563318	0.259470270925511	126.652035563318	0.260867895545315	126.652035563318	0.261496632936008	126.652035563318	0.26402900944243	126.652035563318	0.266524324025843	126.652035563318	0.262174867950556	126.652035563318	0.265143217806159	126.652035563318	0.252724839059213	126.652035563318	0.259206954735529
127.592911990014	0.261908185641874	127.592911990014	0.260987970494346	127.592911990014	0.264582327809657	127.592911990014	0.26994875916809	127.592911990014	0.267916861447733	127.592911990014	0.265540516021338	127.592911990014	0.25981656635139	127.592911990014	0.262662383578803	127.592911990014	0.272100614439324	127.592911990014	0.266790305736613	127.592911990014	0.273974078196245	127.592911990014	0.269414125052918	127.592911990014	0.263572504673915	127.592911990014	0.25987116894689	127.592911990014	0.261520810759131	127.592911990014	0.261792971902282
128.531713085384	0.270769673221411	128.531713085384	0.265190181614875	128.531713085384	0.269158577787312	128.531713085384	0.278247764493118	128.531713085384	0.259484339602287	128.531713085384	0.273179228508183	128.531713085384	0.266981943250215	128.531713085384	0.272541770208295	128.531713085384	0.275729646697389	128.531713085384	0.275613093737621	128.531713085384	0.277546404337055	128.531713085384	0.270297631099413	128.531713085384	0.276350897573194	128.531713085384	0.269171508659897	128.531713085384	0.260394756411074	128.531713085384	0.266286405986355
129.472400049792	0.270140561527124	129.472400049792	0.270961458690281	129.472400049792	0.268068143222324	129.472400049792	0.270732442479654	129.472400049792	0.270487971520012	129.472400049792	0.268534310701455	129.472400049792	0.271352823158498	129.472400049792	0.269147625108592	129.472400049792	0.275595238095238	129.472400049792	0.273740501998632	129.472400049792	0.272053279718522	129.472400049792	0.278930221428703	129.472400049792	0.277294756139618	129.472400049792	0.26880023761347	129.472400049792	0.269849363673062	129.472400049792	0.267368498275989
130.412992204721	0.2656828558076	130.412992204721	0.268562771655815	130.412992204721	0.272805276988255	130.412992204721	0.269888475836431	130.412992204721	0.267431407098421	130.412992204721	0.269967703305875	130.412992204721	0.263148466609344	130.412992204721	0.266703032507021	130.412992204721	0.275652841781874	130.412992204721	0.276639418056106	130.412992204721	0.275966682224536	130.412992204721	0.273224244878426	130.412992204721	0.277222151634509	130.412992204721	0.267575043160259	130.412992204721	0.266492446937345	130.412992204721	0.260765901254493
131.353489564506	0.258780601790272	131.353489564506	0.265081970169712	131.353489564506	0.263259505550491	131.353489564506	0.266693459258515	131.353489564506	0.26313423711748	131.353489564506	0.259897666654571	131.353489564506	0.257416165090284	131.353489564506	0.261005717518233	131.353489564506	0.270410906298003	131.353489564506	0.265295833483381	131.353489564506	0.269360571572183	131.353489564506	0.269082810285483	131.353489564506	0.269290109451291	131.353489564506	0.262154485882418	131.353489564506	0.25629421887947	131.353489564506	0.256987748514416
132.289932752345	0.258277312434842	132.289932752345	0.259797644597544	132.289932752345	0.264725335621458	132.289932752345	0.266492514819652	132.289932752345	0.259304541695135	132.289932752345	0.26247414450049	132.289932752345	0.258365577529378	132.289932752345	0.262379538153828	132.289932752345	0.263728878648233	132.289932752345	0.267384493499946	132.289932752345	0.263723835852511	132.289932752345	0.267702332087835	132.289932752345	0.264734176755668	132.289932752345	0.26122630826635	132.289932752345	0.256039263178023	132.289932752345	0.258730100506199
133.230240963814	0.260056799798684	133.230240963814	0.259436939780331	133.230240963814	0.258450867878658	133.230240963814	0.261870792725811	133.230240963814	0.257039088065015	133.230240963814	0.258827158253801	133.230240963814	0.25664588707366	133.230240963814	0.260056165020102	133.230240963814	0.265149769585253	133.230240963814	0.260902445172675	133.230240963814	0.262987828959179	133.230240963814	0.268456993502549	133.230240963814	0.258217922422086	133.230240963814	0.264159349533127	133.230240963814	0.252767331676121	133.230240963814	0.257758051500257
134.170454423056	0.257432505302513	134.170454423056	0.256821829855538	134.170454423056	0.253713734112726	134.170454423056	0.265085903747614	134.170454423056	0.257758279693624	134.170454423056	0.264832891824219	134.170454423056	0.260067354542849	134.170454423056	0.259732913105845	134.170454423056	0.267933947772657	134.170454423056	0.259732075335806	134.170454423056	0.266075467633648	134.170454423056	0.264959782068509	134.170454423056	0.26311872651698	134.170454423056	0.26434498505634	134.170454423056	0.256166741028746	134.170454423056	0.259243635830093
135.110573144397	0.257126936765287	135.110573144397	0.260140314173896	135.110573144397	0.258826263384637	135.110573144397	0.266472420375766	135.110573144397	0.257920097810061	135.110573144397	0.264451863410386	135.110573144397	0.258007308684437	135.110573144397	0.259712709861204	135.110573144397	0.261059907834101	135.110573144397	0.264701645720048	135.110573144397	0.270150432628442	135.110573144397	0.266542730401811	135.110573144397	0.267130125424283	135.110573144397	0.263565315858843	135.110573144397	0.253001041069114	135.110573144397	0.257134472892671
136.048618243749	0.267552216270626	136.048618243749	0.266272296066514	136.048618243749	0.267567615881018	136.048618243749	0.269767909173114	136.048618243749	0.264932216189004	136.048618243749	0.264470007620568	136.048618243749	0.270618372026369	136.048618243749	0.268036446653333	136.048618243749	0.268221966205837	136.048618243749	0.279592351182974	136.048618243749	0.273130362977058	136.048618243749	0.273058587494708	136.048618243749	0.265460221806763	136.048618243749	0.270545211531679	136.048618243749	0.261265855057684	136.048618243749	0.265204313696721
136.988547731606	0.275389150519467	136.988547731606	0.281439933630314	136.988547731606	0.281671761319962	136.988547731606	0.275695770119562	136.988547731606	0.276780898270344	136.988547731606	0.274050150596945	136.988547731606	0.273197907709946	136.988547731606	0.283976806675152	136.988547731606	0.278936251920123	136.988547731606	0.279520328423782	136.988547731606	0.28519369547266	136.988547731606	0.28099173553719	136.988547731606	0.282649338391447	136.988547731606	0.275241790268986	136.988547731606	0.273185034100325	136.988547731606	0.276942263957156
137.928382524475	0.281680267462343	137.928382524475	0.282215448987321	137.928382524475	0.280313187107846	137.928382524475	0.282467597709233	137.928382524475	0.283559279369988	137.928382524475	0.291631890263817	137.928382524475	0.286453854972772	137.928382524475	0.288340707517627	137.928382524475	0.292511520737327	137.928382524475	0.288649213151356	137.928382524475	0.286737514809895	137.928382524475	0.285758986913067	137.928382524475	0.289092988219919	137.928382524475	0.281609088715217	137.928382524475	0.287165105062995	137.928382524475	0.277804269679407
138.866144335876	0.275047632742567	138.866144335876	0.280393889660396	138.866144335876	0.288929407768899	138.866144335876	0.285582236511605	138.866144335876	0.284584127440757	138.866144335876	0.279493413651704	138.866144335876	0.278554026941817	138.866144335876	0.287492171242702	138.866144335876	0.287576804915515	138.866144335876	0.288199070906406	138.866144335876	0.288855778551682	138.866144335876	0.288943289955641	138.866144335876	0.285444611838165	138.866144335876	0.280606656889862	138.866144335876	0.283659464168101	138.866144335876	0.282059276648815
139.805789980979	0.270787647841248	139.805789980979	0.272981405666673	139.805789980979	0.273663323859066	139.805789980979	0.275032653471315	139.805789980979	0.271620698335071	139.805789980979	0.264959901295497	139.805789980979	0.275616222413299	139.805789980979	0.267753601228357	139.805789980979	0.276171274961598	139.805789980979	0.275685116496813	139.805789980979	0.276810397443722	139.805789980979	0.277255241215557	139.805789980979	0.276042328426479	139.805789980979	0.271547643357033	139.805789980979	0.267469777126224	139.805789980979	0.272503851514929
140.743363071306	0.268774490419528	140.743363071306	0.265550886432088	140.743363071306	0.270231136375825	140.743363071306	0.267296292575103	140.743363071306	0.26200151030242	140.743363071306	0.264070834996553	140.743363071306	0.263829177414732	140.743363071306	0.263248277673394	140.743363071306	0.274327956989247	140.743363071306	0.270535489214592	140.743363071306	0.272340501920798	140.743363071306	0.270831416002503	140.743363071306	0.272212440781951	140.743363071306	0.268763110508827	140.743363071306	0.260182293326535	140.743363071306	0.2632968967794
