#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 20
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 2.85 mW
#Excitation Power Density: 2.13E+03 W/cm2
#ND Filter: 5.72 % (155/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 5 s
#Averaging: 8
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 50x/ NA 0.80
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.8186236055991
#XY Stage Position: (2223.5,-145.2,7.0)
#--------------------------------------
#

wn(9/28/2023 3:53:25 PM Index:20)	9/28/2023 3:53:25 PM Index:20	wn(9/28/2023 3:52:43 PM Index:19)	9/28/2023 3:52:43 PM Index:19	wn(9/28/2023 3:49:55 PM Index:15)	9/28/2023 3:49:55 PM Index:15	wn(9/28/2023 3:49:14 PM Index:14)	9/28/2023 3:49:14 PM Index:14	wn(9/28/2023 3:47:50 PM Index:12)	9/28/2023 3:47:50 PM Index:12	wn(9/28/2023 3:47:08 PM Index:11)	9/28/2023 3:47:08 PM Index:11	wn(9/28/2023 3:46:26 PM Index:10)	9/28/2023 3:46:26 PM Index:10	wn(9/28/2023 3:45:44 PM Index:9)	9/28/2023 3:45:44 PM Index:9	wn(9/28/2023 3:45:03 PM Index:8)	9/28/2023 3:45:03 PM Index:8	wn(9/28/2023 3:44:21 PM Index:7)	9/28/2023 3:44:21 PM Index:7	wn(9/28/2023 3:43:39 PM Index:6)	9/28/2023 3:43:39 PM Index:6	wn(9/28/2023 3:42:57 PM Index:5)	9/28/2023 3:42:57 PM Index:5	wn(9/28/2023 3:42:15 PM Index:4)	9/28/2023 3:42:15 PM Index:4	wn(9/28/2023 3:41:33 PM Index:3)	9/28/2023 3:41:33 PM Index:3	wn(9/28/2023 3:40:52 PM Index:2)	9/28/2023 3:40:52 PM Index:2	wn(9/28/2023 3:40:10 PM Index:1)	9/28/2023 3:40:10 PM Index:1	wn(0CV_r)	0CV_r	
105.934686950011	2999.75	105.934686950011	2678.5	105.934686950011	2996.5	105.934686950011	3016.875	105.934686950011	2897.125	105.934686950011	2951.375	105.934686950011	2969.25	105.934686950011	2958.125	105.934686950011	2777.75	105.934686950011	2956	105.934686950011	2883.75	105.934686950011	2948	105.934686950011	3055.125	105.934686950011	2987.125	105.934686950011	3010.75	105.934686950011	3028.875	105.934686950011	2919.640625
106.877652847856	2856.75	106.877652847856	2585.875	106.877652847856	2857.75	106.877652847856	2924	106.877652847856	2787.75	106.877652847856	2797.125	106.877652847856	2822.375	106.877652847856	2891.375	106.877652847856	2638.75	106.877652847856	2833.125	106.877652847856	2737.625	106.877652847856	2825.625	106.877652847856	2943.375	106.877652847856	2889.125	106.877652847856	2910	106.877652847856	2903.875	106.877652847856	2799.203125
107.820523591494	2788.25	107.820523591494	2497.5	107.820523591494	2743	107.820523591494	2827.375	107.820523591494	2719.5	107.820523591494	2768.875	107.820523591494	2783.375	107.820523591494	2826.375	107.820523591494	2578.75	107.820523591494	2751	107.820523591494	2640.875	107.820523591494	2746	107.820523591494	2826.625	107.820523591494	2783.5	107.820523591494	2818.625	107.820523591494	2825.375	107.820523591494	2719.359375
108.763299195325	2784.5	108.763299195325	2501.25	108.763299195325	2772.375	108.763299195325	2800.625	108.763299195325	2673.875	108.763299195325	2728.125	108.763299195325	2767.625	108.763299195325	2781.5	108.763299195325	2536	108.763299195325	2707.375	108.763299195325	2665.875	108.763299195325	2771.875	108.763299195325	2794.375	108.763299195325	2962.125	108.763299195325	2780	108.763299195325	2792.375	108.763299195325	2711.2890625
109.703995183176	2781.375	109.703995183176	2461.75	109.703995183176	2794.5	109.703995183176	2777.625	109.703995183176	2645.375	109.703995183176	2736.125	109.703995183176	2738.375	109.703995183176	2797.625	109.703995183176	2523.625	109.703995183176	2693.625	109.703995183176	2655.125	109.703995183176	2729.875	109.703995183176	2795.875	109.703995183176	2962.125	109.703995183176	2820.75	109.703995183176	2815.875	109.703995183176	2709.8671875
110.646580750803	2794.625	110.646580750803	2452.25	110.646580750803	2779.75	110.646580750803	2820.75	110.646580750803	2657.125	110.646580750803	2751.625	110.646580750803	2724	110.646580750803	2793.75	110.646580750803	2512.625	110.646580750803	2734.125	110.646580750803	2646.5	110.646580750803	2744.75	110.646580750803	2794.5	110.646580750803	2830.125	110.646580750803	2785.5	110.646580750803	2807.25	110.646580750803	2703.765625
111.589071221784	2795.875	111.589071221784	2491.625	111.589071221784	2811.5	111.589071221784	2802	111.589071221784	2710.375	111.589071221784	2710.375	111.589071221784	2726.375	111.589071221784	2810.25	111.589071221784	2562	111.589071221784	2741.125	111.589071221784	2647.25	111.589071221784	2745.125	111.589071221784	2850.625	111.589071221784	2783.625	111.589071221784	2825.75	111.589071221784	2817.5	111.589071221784	2712.0703125
112.531466610504	2827.625	112.531466610504	2555.75	112.531466610504	2862.5	112.531466610504	2854.75	112.531466610504	2733.5	112.531466610504	2778.5	112.531466610504	2810.625	112.531466610504	2868.625	112.531466610504	2619.875	112.531466610504	2791.125	112.531466610504	2715	112.531466610504	2843.125	112.531466610504	2889.375	112.531466610504	2847.25	112.531466610504	2882.375	112.531466610504	2902.125	112.531466610504	2771.21875
113.473766931354	2931.375	113.473766931354	2614.5	113.473766931354	2884.125	113.473766931354	2955.25	113.473766931354	2810.625	113.473766931354	2859	113.473766931354	2865.875	113.473766931354	2914.125	113.473766931354	2633.75	113.473766931354	2862	113.473766931354	2746.625	113.473766931354	2857.25	113.473766931354	2966	113.473766931354	2964.875	113.473766931354	2918.5	113.473766931354	2963.25	113.473766931354	2832.6875
114.415972198723	2935.5	114.415972198723	2650.5	114.415972198723	2919.5	114.415972198723	2947.75	114.415972198723	2832.5	114.415972198723	2871	114.415972198723	2919.25	114.415972198723	2953.875	114.415972198723	2674.5	114.415972198723	2880.25	114.415972198723	2786.625	114.415972198723	2903.625	114.415972198723	2949.75	114.415972198723	2909.5	114.415972198723	2974.625	114.415972198723	2968.625	114.415972198723	2849.3671875
115.358082426985	2980.625	115.358082426985	2632	115.358082426985	2946.375	115.358082426985	2984.25	115.358082426985	2816.375	115.358082426985	2851.375	115.358082426985	2922.625	115.358082426985	2982.75	115.358082426985	2710.625	115.358082426985	2876.5	115.358082426985	2815.375	115.358082426985	2926.625	115.358082426985	3003.25	115.358082426985	2987.125	115.358082426985	2992.875	115.358082426985	2952	115.358082426985	2873
116.300097630523	2957.125	116.300097630523	2643.625	116.300097630523	2985.375	116.300097630523	2998.75	116.300097630523	2908.625	116.300097630523	2907	116.300097630523	2934.625	116.300097630523	2953.5	116.300097630523	2701.875	116.300097630523	2972	116.300097630523	2842	116.300097630523	2894.375	116.300097630523	2957.75	116.300097630523	2993.125	116.300097630523	2991.125	116.300097630523	2995.625	116.300097630523	2888.8046875
117.242017823712	2947.125	117.242017823712	2659.75	117.242017823712	2982.75	117.242017823712	3008.25	117.242017823712	2878.25	117.242017823712	2941.75	117.242017823712	2934.25	117.242017823712	2975.125	117.242017823712	2729.625	117.242017823712	2916.375	117.242017823712	2839.75	117.242017823712	2922.75	117.242017823712	2995.75	117.242017823712	2962.125	117.242017823712	3025	117.242017823712	2998.375	117.242017823712	2892.03125
118.183843020925	2978.25	118.183843020925	2632.875	118.183843020925	2954.5	118.183843020925	3039.5	118.183843020925	2875.125	118.183843020925	2915.375	118.183843020925	2901.125	118.183843020925	2979.625	118.183843020925	2720.625	118.183843020925	2958.625	118.183843020925	2812	118.183843020925	2956	118.183843020925	3005.125	118.183843020925	2990.625	118.183843020925	3017.875	118.183843020925	3013.875	118.183843020925	2895.171875
119.125573236535	3047.25	119.125573236535	2706.25	119.125573236535	3048.125	119.125573236535	3038.625	119.125573236535	2892.75	119.125573236535	2980	119.125573236535	2982.875	119.125573236535	3039	119.125573236535	2778.875	119.125573236535	2970	119.125573236535	2884.25	119.125573236535	3013.875	119.125573236535	3118.625	119.125573236535	3048.5	119.125573236535	3098.125	119.125573236535	3047.75	119.125573236535	2952.3515625
120.067208484907	3174	120.067208484907	2805.375	120.067208484907	3145	120.067208484907	3139	120.067208484907	3026.5	120.067208484907	3085.75	120.067208484907	3088.5	120.067208484907	3165.125	120.067208484907	2861.25	120.067208484907	3072.25	120.067208484907	2988.875	120.067208484907	3133.625	120.067208484907	3183.875	120.067208484907	3185.625	120.067208484907	3192.125	120.067208484907	3194.5	120.067208484907	3061.640625
121.008748780405	3275.75	121.008748780405	2907.75	121.008748780405	3245.375	121.008748780405	3273.125	121.008748780405	3171.75	121.008748780405	3206.625	121.008748780405	3203.25	121.008748780405	3256.5	121.008748780405	2996.125	121.008748780405	3189.25	121.008748780405	3096.5	121.008748780405	3227.125	121.008748780405	3280.625	121.008748780405	3264.5	121.008748780405	3316.5	121.008748780405	3286.875	121.008748780405	3172.109375
121.950194137393	3305.375	121.950194137393	2920.75	121.950194137393	3266.5	121.950194137393	3307.75	121.950194137393	3158.5	121.950194137393	3245.25	121.950194137393	3244.25	121.950194137393	3283.5	121.950194137393	2998.375	121.950194137393	3239.125	121.950194137393	3132.25	121.950194137393	3250.625	121.950194137393	3375	121.950194137393	3333.5	121.950194137393	3328.375	121.950194137393	3322.25	121.950194137393	3206.265625
122.889562879544	3254.875	122.889562879544	2899.75	122.889562879544	3236.875	122.889562879544	3309.25	122.889562879544	3133.625	122.889562879544	3193.875	122.889562879544	3185.75	122.889562879544	3230.875	122.889562879544	2956.875	122.889562879544	3149.125	122.889562879544	3067.625	122.889562879544	3218.75	122.889562879544	3295.5	122.889562879544	3269.625	122.889562879544	3258.125	122.889562879544	3277.5	122.889562879544	3153.3203125
123.830818602375	3191.25	123.830818602375	2849.625	123.830818602375	3165.25	123.830818602375	3201.5	123.830818602375	3066.875	123.830818602375	3117.5	123.830818602375	3147.375	123.830818602375	3193.625	123.830818602375	2904.125	123.830818602375	3152.125	123.830818602375	3044.125	123.830818602375	3169.875	123.830818602375	3194.5	123.830818602375	3219.5	123.830818602375	3253.5	123.830818602375	3232.875	123.830818602375	3099.890625
124.771979429734	3222.875	124.771979429734	2841.625	124.771979429734	3246.125	124.771979429734	3249.375	124.771979429734	3090.75	124.771979429734	3116.875	124.771979429734	3145.5	124.771979429734	3168	124.771979429734	2919	124.771979429734	3130	124.771979429734	3041.5	124.771979429734	3181.5	124.771979429734	3260.75	124.771979429734	3231.875	124.771979429734	3250.875	124.771979429734	3279.75	124.771979429734	3118.3203125
125.713045375967	3248.375	125.713045375967	2904.125	125.713045375967	3241.375	125.713045375967	3253.875	125.713045375967	3117.625	125.713045375967	3208.5	125.713045375967	3206.125	125.713045375967	3299.25	125.713045375967	2955.75	125.713045375967	3211.875	125.713045375967	3085.625	125.713045375967	3191.5	125.713045375967	3301.5	125.713045375967	3262.75	125.713045375967	3288	125.713045375967	3293.5	125.713045375967	3159.578125
126.654016455424	3364.125	126.654016455424	2911	126.654016455424	3282.25	126.654016455424	3297.375	126.654016455424	3164.625	126.654016455424	3260.25	126.654016455424	3268.375	126.654016455424	3279.625	126.654016455424	2992.125	126.654016455424	3220.25	126.654016455424	3155.25	126.654016455424	3268.125	126.654016455424	3368.75	126.654016455424	3347.625	126.654016455424	3324	126.654016455424	3343.25	126.654016455424	3211.53125
127.594892682449	3332.5	127.594892682449	2964.625	127.594892682449	3317.125	127.594892682449	3377.375	127.594892682449	3218.75	127.594892682449	3256.125	127.594892682449	3289	127.594892682449	3319.75	127.594892682449	3046.625	127.594892682449	3309.75	127.594892682449	3176.375	127.594892682449	3289.375	127.594892682449	3353.625	127.594892682449	3308.5	127.594892682449	3361.625	127.594892682449	3379.5	127.594892682449	3235.8203125
128.533693578593	3385.125	128.533693578593	2989.625	128.533693578593	3372.125	128.533693578593	3316.375	128.533693578593	3236.375	128.533693578593	3288.125	128.533693578593	3298.75	128.533693578593	3381.5	128.533693578593	3060.25	128.533693578593	3314	128.533693578593	3207.75	128.533693578593	3351.5	128.533693578593	3411.375	128.533693578593	3404	128.533693578593	3402.375	128.533693578593	3384.375	128.533693578593	3269.421875
129.474380343385	3374.125	129.474380343385	2982.75	129.474380343385	3371.75	129.474380343385	3398.375	129.474380343385	3222.375	129.474380343385	3312.25	129.474380343385	3261	129.474380343385	3350	129.474380343385	3049.875	129.474380343385	3300.5	129.474380343385	3186.5	129.474380343385	3326.5	129.474380343385	3386.25	129.474380343385	3364.875	129.474380343385	3378.5	129.474380343385	3413.625	129.474380343385	3258.828125
130.414972298731	3321.75	130.414972298731	2906.625	130.414972298731	3334	130.414972298731	3333.625	130.414972298731	3256.875	130.414972298731	3274.5	130.414972298731	3280	130.414972298731	3345.125	130.414972298731	3053.125	130.414972298731	3267.375	130.414972298731	3166	130.414972298731	3277	130.414972298731	3354.5	130.414972298731	3337.625	130.414972298731	3332.5	130.414972298731	3328.875	130.414972298731	3229.890625
131.355469458962	3327.625	131.355469458962	2912.5	131.355469458962	3250.375	131.355469458962	3311.5	131.355469458962	3147.5	131.355469458962	3243	131.355469458962	3266.5	131.355469458962	3315.125	131.355469458962	3001.375	131.355469458962	3232.5	131.355469458962	3092.125	131.355469458962	3245.125	131.355469458962	3315.5	131.355469458962	3284.25	131.355469458962	3323.75	131.355469458962	3296	131.355469458962	3192.8125
132.29191244812	3304.75	132.29191244812	2895.125	132.29191244812	3272.875	132.29191244812	3307	132.29191244812	3141.125	132.29191244812	3207.375	132.29191244812	3226	132.29191244812	3264.25	132.29191244812	2997.75	132.29191244812	3253.125	132.29191244812	3097.625	132.29191244812	3242.75	132.29191244812	3342.625	132.29191244812	3316.75	132.29191244812	3337.375	132.29191244812	3318.125	132.29191244812	3190.640625
133.232220460093	3275.125	133.232220460093	2899.375	133.232220460093	3257.875	133.232220460093	3337.625	133.232220460093	3179.125	133.232220460093	3184.625	133.232220460093	3223.5	133.232220460093	3257.125	133.232220460093	2999.75	133.232220460093	3235.125	133.232220460093	3128.375	133.232220460093	3262	133.232220460093	3310.125	133.232220460093	3287.625	133.232220460093	3327.75	133.232220460093	3328	133.232220460093	3190.484375
134.172433719872	3271.625	134.172433719872	2917.75	134.172433719872	3285.625	134.172433719872	3319.375	134.172433719872	3182.875	134.172433719872	3223.25	134.172433719872	3229.75	134.172433719872	3320.125	134.172433719872	2969.5	134.172433719872	3205.375	134.172433719872	3141.625	134.172433719872	3264.75	134.172433719872	3330.125	134.172433719872	3322	134.172433719872	3312	134.172433719872	3314.25	134.172433719872	3195.3359375
135.110573144397	3326.625	135.110573144397	2948.75	135.110573144397	3286.625	135.110573144397	3308.625	135.110573144397	3186.5	135.110573144397	3208.25	135.110573144397	3242.125	135.110573144397	3292.625	135.110573144397	3049.875	135.110573144397	3251.375	135.110573144397	3135.5	135.110573144397	3298.5	135.110573144397	3354.5	135.110573144397	3353.375	135.110573144397	3389.625	135.110573144397	3369.875	135.110573144397	3218.53125
136.050597142148	3362.5	136.050597142148	3004.125	136.050597142148	3343.625	136.050597142148	3408	136.050597142148	3236.625	136.050597142148	3274.875	136.050597142148	3323.75	136.050597142148	3358.625	136.050597142148	3084.375	136.050597142148	3316.5	136.050597142148	3220.125	136.050597142148	3317	136.050597142148	3400.25	136.050597142148	3394.5	136.050597142148	3385.375	136.050597142148	3394.75	136.050597142148	3269.328125
136.990526430633	3433	136.990526430633	3110.875	136.990526430633	3411.25	136.990526430633	3453.625	136.990526430633	3325.125	136.990526430633	3386.125	136.990526430633	3407.5	136.990526430633	3427.75	136.990526430633	3173.875	136.990526430633	3368.625	136.990526430633	3287.25	136.990526430633	3411.875	136.990526430633	3500.5	136.990526430633	3482.625	136.990526430633	3465.375	136.990526430633	3497.75	136.990526430633	3351.359375
137.928382524475	3496.125	137.928382524475	3097.125	137.928382524475	3448.625	137.928382524475	3472.375	137.928382524475	3330.625	137.928382524475	3407.375	137.928382524475	3432	137.928382524475	3418.5	137.928382524475	3176.375	137.928382524475	3404.125	137.928382524475	3280.375	137.928382524475	3409.875	137.928382524475	3520.875	137.928382524475	3506.75	137.928382524475	3502.625	137.928382524475	3537.375	137.928382524475	3368.078125
138.868122636668	3411.25	138.868122636668	3070.5	138.868122636668	3375.75	138.868122636668	3379.125	138.868122636668	3273.75	138.868122636668	3323.5	138.868122636668	3367.125	138.868122636668	3356.25	138.868122636668	3078.375	138.868122636668	3343.5	138.868122636668	3243.875	138.868122636668	3363.125	138.868122636668	3418.375	138.868122636668	3436.25	138.868122636668	3426.875	138.868122636668	3432.125	138.868122636668	3297.1171875
139.807768082486	3373.375	139.807768082486	2992	139.807768082486	3346	139.807768082486	3369.125	139.807768082486	3197	139.807768082486	3295.875	139.807768082486	3302.125	139.807768082486	3320.125	139.807768082486	3042.5	139.807768082486	3308	139.807768082486	3176.875	139.807768082486	3377.75	139.807768082486	3351.25	139.807768082486	3376.5	139.807768082486	3399.125	139.807768082486	3387.125	139.807768082486	3256.6484375
140.745340973983	3326.625	140.745340973983	2965	140.745340973983	3328.5	140.745340973983	3349.75	140.745340973983	3191.75	140.745340973983	3259.75	140.745340973983	3275.25	140.745340973983	3316.25	140.745340973983	3060.125	140.745340973983	3267.125	140.745340973983	3188.5	140.745340973983	3283.375	140.745340973983	3402.125	140.745340973983	3333.625	140.745340973983	3379.625	140.745340973983	3375.875	140.745340973983	3237.5078125
141.684797329191	3352.5	141.684797329191	2938	141.684797329191	3336.125	141.684797329191	3349	141.684797329191	3215.375	141.684797329191	3318.875	141.684797329191	3284.875	141.684797329191	3304.75	141.684797329191	3031.625	141.684797329191	3253	141.684797329191	3197.125	141.684797329191	3281.125	141.684797329191	3358.5	141.684797329191	3354	141.684797329191	3360	141.684797329191	3376.875	141.684797329191	3235.46875
142.624159060902	3341.125	142.624159060902	2979.375	142.624159060902	3302.5	142.624159060902	3398.625	142.624159060902	3218.5	142.624159060902	3279.25	142.624159060902	3312.125	142.624159060902	3341.25	142.624159060902	3052.25	142.624159060902	3295.5	142.624159060902	3188.25	142.624159060902	3306.125	142.624159060902	3392.5	142.624159060902	3370.25	142.624159060902	3378.75	142.624159060902	3363.375	142.624159060902	3249.1328125
143.56144887831	3393.375	143.56144887831	3030.5	143.56144887831	3365.75	143.56144887831	3390	143.56144887831	3213.875	143.56144887831	3303	143.56144887831	3314.125	143.56144887831	3343.625	143.56144887831	3062.5	143.56144887831	3323.375	143.56144887831	3230.375	143.56144887831	3341.375	143.56144887831	3407.625	143.56144887831	3354.375	143.56144887831	3384	143.56144887831	3442.25	143.56144887831	3272.5625
144.500621605042	3396.75	144.500621605042	3014.875	144.500621605042	3362.25	144.500621605042	3376.375	144.500621605042	3261	144.500621605042	3322.75	144.500621605042	3356.625	144.500621605042	3382.125	144.500621605042	3060.25	144.500621605042	3304.5	144.500621605042	3234.25	144.500621605042	3331.75	144.500621605042	3416.75	144.500621605042	3450.875	144.500621605042	3407.625	144.500621605042	3403.25	144.500621605042	3286.7578125
145.437722843835	3430.625	145.437722843835	2986	145.437722843835	3388.5	145.437722843835	3422.25	145.437722843835	3277.375	145.437722843835	3365	145.437722843835	3324.875	145.437722843835	3391.875	145.437722843835	3126.25	145.437722843835	3345.25	145.437722843835	3272.75	145.437722843835	3363	145.437722843835	3473.375	145.437722843835	3436.375	145.437722843835	3461.125	145.437722843835	3461	145.437722843835	3316.84375
146.376706622617	3394.125	146.376706622617	3035.875	146.376706622617	3388.25	146.376706622617	3411.75	146.376706622617	3250.125	146.376706622617	3336	146.376706622617	3382.25	146.376706622617	3416.25	146.376706622617	3116.5	146.376706622617	3361.125	146.376706622617	3246	146.376706622617	3380.75	146.376706622617	3444	146.376706622617	3452.25	146.376706622617	3405.875	146.376706622617	3443.125	146.376706622617	3309.8046875
147.313619339704	3370.875	147.313619339704	3010.125	147.313619339704	3367	147.313619339704	3409.625	147.313619339704	3251.125	147.313619339704	3305.875	147.313619339704	3310.375	147.313619339704	3385.875	147.313619339704	3093.75	147.313619339704	3327.125	147.313619339704	3225.875	147.313619339704	3379.25	147.313619339704	3431.5	147.313619339704	3387	147.313619339704	3425.375	147.313619339704	3414.125	147.313619339704	3285.40625
148.252414227558	3375.75	148.252414227558	2982.125	148.252414227558	3415.75	148.252414227558	3375.25	148.252414227558	3292.5	148.252414227558	3319.5	148.252414227558	3336.5	148.252414227558	3420.75	148.252414227558	3098	148.252414227558	3327.125	148.252414227558	3216.125	148.252414227558	3370.5	148.252414227558	3393.5	148.252414227558	3396	148.252414227558	3413.375	148.252414227558	3418.5	148.252414227558	3291.1015625
149.189138479818	3431.25	149.189138479818	3018	149.189138479818	3363	149.189138479818	3438.5	149.189138479818	3280.875	149.189138479818	3353.5	149.189138479818	3381.875	149.189138479818	3399.75	149.189138479818	3119.625	149.189138479818	3330.625	149.189138479818	3217.625	149.189138479818	3334.5	149.189138479818	3468.875	149.189138479818	3436.375	149.189138479818	3436.875	149.189138479818	3453.875	149.189138479818	3308.0625
150.127744533736	3435.375	150.127744533736	3021.875	150.127744533736	3415.25	150.127744533736	3423.875	150.127744533736	3261.375	150.127744533736	3352.375	150.127744533736	3391.625	150.127744533736	3411.25	150.127744533736	3082.875	150.127744533736	3327.125	150.127744533736	3245	150.127744533736	3392.75	150.127744533736	3438	150.127744533736	3441.125	150.127744533736	3444.625	150.127744533736	3439.125	150.127744533736	3314.78125
