35,0.11711059,
36,0.11510949,
37,0.11311912,
38,0.11110423,
39,0.11008476,
40,0.10953429,
41,0.10762385,
42,0.10808382,
43,0.10807019,
44,0.10559207,0.10460583,
45,0.10512052,
46,0.10610881,
47,0.10457789,
48,0.10461045,
49,0.10314737,
50,0.10308708,
51,0.10459851,
52,0.10315321,
53,0.10258582,
54,0.10257117,
55,0.10159465,
56,0.10260063,
57,0.10208615,
58,0.10161713,
59,0.10159567,
60,0.10108643,
61,0.10108949,
62,0.10107008,
63,0.098576121,
64,0.099087372,
65,0.098069802,
66,0.09710405,
67,0.098600999,
68,0.098606452,
69,0.10013754,
