0,0.13584673,0.20074897,0.20524612,0.21771972,
1,0.13582344,0.19374178,0.21224585,
2,0.13380022,0.13480335,0.25669923,0.27265719,
3,0.13282675,0.20777725,
4,0.13282035,0.19977659,0.20124099,0.2471704,0.26319945,
5,0.13282353,0.27014625,0.27718192,
6,0.13182992,0.2782042,0.27917874,0.29467976,
7,0.13133258,0.19225943,0.1932126,
8,0.13131882,0.17975715,0.19078217,0.20018908,0.20122512,0.21274531,0.21373573,0.29718125,
9,0.13080026,0.1872617,0.21975145,0.29311356,
10,0.13080348,0.17577738,0.17727892,0.26817384,0.29716748,
11,0.13133049,0.18728188,0.19971925,
12,0.13127321,0.1847697,0.2306906,0.23169267,
13,0.13082679,0.17826727,0.18871975,0.20422705,0.27764326,
14,0.13078223,0.18773042,0.18874517,0.29714099,
15,0.13029456,0.17376153,0.20674124,0.29710808,
16,0.13031889,0.18871972,0.19372059,0.21923819,0.27912256,0.28064314,0.29716116,
17,0.13081832,0.1692443,0.17525676,0.18675061,0.20121872,0.20226958,0.2766825,0.27765918,0.29063109,
18,0.13082148,0.2057063,
19,0.13078749,0.19527829,0.28467697,
20,0.13031891,0.17177753,0.19228804,0.19321264,0.28312883,
21,0.1298237,0.17575093,0.17675824,0.20568508,0.20675081,0.21267745,
22,0.13029349,0.18077199,0.19324338,0.27962834,
23,0.13028608,0.21225646,0.28913271,
24,0.12927444,0.13082363,0.16926125,0.17875929,0.2337053,0.26516232,
25,0.13031787,0.18772827,0.29663941,
26,0.13031045,0.27065843,0.29715052,
27,0.12982371,0.17574666,0.2976245,
28,0.1297866,0.17031638,
29,0.12980253,0.2391897,
30,0.12975162,0.16977027,
31,0.12926704,0.17428748,0.29056007,
32,0.12831479,0.12927444,
33,0.12981416,0.18222471,
34,0.1293105,0.18075924,0.23623861,0.23769556,
35,0.12831052,0.12931049,0.16726449,0.20673703,
