35,0.058973663,
36,0.055347078,
37,0.052966461,
38,0.051715184,
39,0.051713061,
40,0.045755703,
41,0.04211108,
42,0.046907302,
43,0.046930626,
44,0.036125086,
45,0.034910928,
46,0.039733648,
47,0.034917284,
48,0.031297058,
49,0.022973927,
50,0.021720527,
51,0.033741299,
52,0.021756578,
53,0.01572923,
54,0.021792633,
55,0.0097411154,
56,0.015715446,
57,0.0181056,
58,0.015744077,
59,0.0096923364,
60,0.010908623,
61,0.0085375533,0.004879151,
62,0.013307262,
63,0.0012801317,
64,0.0024752098,
65,-0.0023220701,
66,-0.00352139,
67,0.0025239885,
68,0.000095657851,
69,0.0097495979,
