35,0.10769975,
36,0.10466794,
37,0.10267071,
38,0.10116411,
39,0.10016637,
40,0.098168544,
41,0.096642815,
42,0.097640321,
43,0.097632028,
44,0.095635325,
45,0.095122874,
46,0.096612103,
47,0.095172666,
48,0.095184274,
49,0.091673464,
50,0.091648154,
51,0.09516146,
52,0.091668896,
53,0.090173729,
54,0.091167234,
55,0.089625396,
56,0.090147696,
57,0.090636156,
58,0.090189338,
59,0.089126527,
60,0.089150816,
61,0.08912348,
62,0.089605868,
63,0.087134063,
64,0.087639868,
65,0.085607074,
66,0.085139006,
67,0.087655932,
68,0.086684637,
69,0.088614188,
