35,0.095131144,
36,0.091692895,
37,0.089666173,
38,0.088225074,
39,0.088164344,
40,0.085163303,
41,0.083213791,
42,0.085172839,
43,0.085624866,
44,0.081660271,
45,0.081188798,
46,0.083173886,
47,0.081680946,
48,0.080691591,
49,0.077177003,
50,0.077147499,
51,0.081193134,
52,0.077708401,
53,0.075679585,
54,0.077182189,
55,0.072676726,
56,0.075151138,
57,0.076695971,
58,0.074696586,
59,0.071691126,
60,0.072656773,
61,0.072162233,
62,0.073609397,
63,0.069089182,
64,0.070129432,
65,0.065665603,
66,0.0656951,0.064684339,
67,0.070692509,
68,0.069230586,
69,0.071156681,
