35,0.12362558,
36,0.1221526,
37,0.12110714,
38,0.11868516,0.11768413,
39,0.11717147,
40,0.11663857,
41,0.11612534,
42,0.11562502,
43,0.11560193,
44,0.11513174,
45,0.11460472,
46,0.11460365,
47,0.11414111,
48,0.11365777,
49,0.11215173,0.11116476,
50,0.11218214,0.11111492,
51,0.11213362,0.11110008,
52,0.11018811,
53,0.11063782,
54,0.11012767,
55,0.11011812,
56,0.11012238,
57,0.10964625,
58,0.10957414,
59,0.10964412,
60,0.10914049,
61,0.10965155,
62,0.10910835,
63,0.10861341,0.10761663,
64,0.10856783,0.10759966,
65,0.1071303,
66,0.10658273,
67,0.10761769,
68,0.10811821,
69,0.10811608,
