mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,E-IR/V,
2,1,0,0,0,2.449355739441016E+003,2.4406487E-005,-1.1269910E-003,3.321340942382813E+001,2.000000000000000E+000,0.0000000E+000,10,-3.7431215E-005,-1.4786865409040446, , ,-0.027697718539062506,
2,1,0,1,0,2.449356839440989E+003,9.0389949E-004,4.3604843E-004,3.419275384810237E+001,2.000000000000000E+000,3.7603542E-005,10,1.4909697E-005,-1.466065920178192, , ,-0.0269181546484819,
2,1,0,1,0,2.449358839440938E+003,2.5019688E-003,2.1083094E-003,3.426307367202310E+001,2.000000000000000E+000,1.0605104E-004,10,7.2237162E-005,-1.4651736799308597, , ,-0.025302149537618477,
2,1,0,1,0,2.449360839440888E+003,4.1055870E-003,3.7752686E-003,3.466642398469985E+001,2.000000000000000E+000,1.7502079E-004,10,1.3087507E-004,-1.4600909556845731, , ,-0.023957870587759878,
2,1,0,1,0,2.449362839440844E+003,5.7092053E-003,5.3743608E-003,3.510585050036514E+001,2.000000000000000E+000,2.4483231E-004,10,1.8867150E-004,-1.4546205009617057, , ,-0.02271031960029212,
2,1,0,1,0,2.449364839440794E+003,7.3072743E-003,6.9490653E-003,3.556400503549298E+001,2.000000000000000E+000,3.1554390E-004,10,2.4713660E-004,-1.4489893369349063,0.2731792089937967,0.21597544050777215,-0.021502138728394384,
2,1,0,1,0,2.449366839440736E+003,8.9053428E-003,8.5598230E-003,3.603601267437136E+001,2.000000000000000E+000,3.8718854E-004,10,3.0846189E-004,-1.4432632690059035,0.240156345605529,0.2456732919183863,-0.02026898713949709,
2,1,0,1,0,2.449368839440685E+003,1.0503412E-002,1.0157855E-002,3.649321059013397E+001,2.000000000000000E+000,4.5976165E-004,10,3.7069275E-004,-1.4377879267082065,0.24589138213982714,0.23994334200150783,-0.019036713472107177,
2,1,0,1,0,2.449370839440635E+003,1.2101484E-002,1.1763311E-002,3.692521968856471E+001,2.000000000000000E+000,5.3322024E-004,10,4.3436285E-004,-1.4326769121501344,0.25883202037413344,0.22794706742510984,-0.017776864750851766,
2,1,0,1,0,2.449372839440584E+003,1.3707874E-002,1.3411183E-002,3.734274084452113E+001,2.000000000000000E+000,6.0753030E-004,10,5.0081033E-004,-1.4277938093123084,0.2787885791211217,0.21162990315455865,-0.016463009675616907,
2,1,0,1,0,2.449374839440541E+003,1.5305943E-002,1.4972100E-002,3.774043457789571E+001,2.000000000000000E+000,6.8264949E-004,10,5.6505355E-004,-1.4231931032782568,0.30310689225209103,0.1946508030933532,-0.01522024766231657,
2,1,0,1,0,2.449376839440483E+003,1.6904013E-002,1.6564831E-002,3.808813243152360E+001,2.000000000000000E+000,7.5851119E-004,10,6.3092349E-004,-1.4192103214994158,0.3347525461281633,0.17624959296772985,-0.013905674945218882,
2,1,0,1,0,2.449378839440433E+003,1.8502083E-002,1.8125748E-002,3.840915321848465E+001,2.000000000000000E+000,8.3504105E-004,10,6.9619465E-004,-1.4155652673360803,0.36802926003352976,0.16031334028882577,-0.012601574574787718,
2,1,0,1,0,2.449380839440382E+003,2.0102924E-002,1.9756654E-002,3.871710016826796E+001,2.000000000000000E+000,9.1219909E-004,10,7.6492038E-004,-1.4120971779153233,0.40569279456976226,0.14543023881548,-0.01121702613461437,
