mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,E-IR/V,
2,0,0,1,0,2.415917940285726E+003,2.4406487E-005,-1.7262496E-004,-3.813753604888916E+000,2.000000000000000E+000,0.0000000E+000,11,6.5834905E-007,-2.4186473688395074, , ,0.0028783779239111326,
2,0,0,1,0,2.415922440285613E+003,2.9907463E-004,-6.3001862E-005,-3.239746350643989E+000,2.000000000000000E+000,-1.5059242E-005,11,2.0411005E-007,-2.489488990666184, , ,0.0025287952185151915,
2,0,0,1,0,2.415930740285417E+003,7.9584291E-004,4.5424278E-004,-1.627178319325473E+000,2.000000000000000E+000,-3.4888308E-005,11,-7.3913401E-007,-2.788564850962653, , ,0.0017559854354603785,
2,0,0,1,0,2.415939140285191E+003,1.3004964E-003,9.0631080E-004,-4.801018224220316E-001,2.000000000000000E+000,-4.3518994E-005,11,-4.3512148E-007,-3.318666645486094, , ,0.0012903922579376253,
2,1,0,1,0,2.415947440284981E+003,1.7986142E-003,1.4188446E-003,3.441960584675914E-001,2.000000000000000E+000,-4.3956345E-005,11,4.8836068E-007,-3.4631941072669608, , ,0.0011434877532259268,
2,1,0,1,0,2.415955740284771E+003,2.2966610E-003,1.9390351E-003,9.656100017998970E-001,2.000000000000000E+000,-3.8373320E-005,11,1.8723517E-006,-3.0151982444599947,0.0012914359148912392,45.68558092560775,0.0011665470985600824,
2,1,0,1,0,2.415964040284562E+003,2.7947079E-003,2.4892818E-003,1.439325278247328E+000,2.000000000000000E+000,-2.8295071E-005,11,3.5828862E-006,-2.841841047214173,0.006913019882744436,8.53462032523148,0.0013378215774021377,
2,1,0,1,0,2.415972440284349E+003,3.2981539E-003,2.9945800E-003,1.736269549693205E+000,2.000000000000000E+000,-1.4868148E-005,11,5.1993979E-006,-2.7603828512465047,0.0026480617617464695,22.280447099952788,0.0016055643602454362,
2,1,0,1,0,2.415980740284154E+003,3.7974797E-003,3.5077112E-003,1.954473373553668E+000,2.000000000000000E+000,5.2017094E-007,11,6.8557283E-006,-2.70897024173083,0.002960567071608522,19.928614543410557,0.0019441325011570654,
2,1,0,1,0,2.415989040283930E+003,4.2942478E-003,3.9806715E-003,2.114109154715123E+000,2.000000000000000E+000,1.7464305E-005,11,8.4155745E-006,-2.674872593156016,0.007215291088840856,8.17707827356393,0.0022893841762279014,
2,1,0,1,0,2.415997340283720E+003,4.7923303E-003,4.4784015E-003,2.226383089112410E+000,2.000000000000000E+000,3.5533041E-005,11,9.9706376E-006,-2.6524001054222426,0.01358818661646758,4.342006896527138,0.0026972950287100714,
2,1,0,1,0,2.416005640283511E+003,5.2916910E-003,4.9608313E-003,2.322126877997579E+000,2.000000000000000E+000,5.4445343E-005,11,1.1519680E-005,-2.6341140546625468,0.02144545601967488,2.751165559075598,0.0031031297976019372,
2,1,0,1,0,2.416014040283299E+003,5.7937871E-003,5.5166846E-003,2.367328019812696E+000,2.000000000000000E+000,7.4187272E-005,11,1.3059802E-005,-2.6257415615366404,0.03144549724991081,1.8762622683655397,0.0036228221841498433,
2,1,0,1,0,2.416022340283096E+003,6.2918346E-003,5.9935828E-003,2.425749875825687E+000,2.000000000000000E+000,9.4118026E-005,11,1.4538933E-005,-2.615153982178807,0.04675042289271223,1.2620206695327523,0.00405298289933945,
2,1,0,1,0,2.416030640282879E+003,6.7912308E-003,6.5110307E-003,2.473219640401978E+000,2.000000000000000E+000,1.1448242E-004,11,1.6103209E-005,-2.6067373133278067,0.06184216484251682,0.9540416340573702,0.004532454987678417,
2,1,0,1,0,2.416038940282670E+003,7.2879987E-003,6.9863745E-003,2.496798523260574E+000,2.000000000000000E+000,1.3514749E-004,11,1.7443570E-005,-2.6026165012075,0.08916853469528609,0.6616683811348876,0.00498893568139154,
2,1,0,1,0,2.416047340282457E+003,7.7926531E-003,7.4972115E-003,2.530698585814164E+000,2.000000000000000E+000,1.5630506E-004,11,1.8973182E-005,-2.5967595776046135,0.10498030038186518,0.5620102036800035,0.005472652631348668,
2,1,0,1,0,2.416055640282248E+003,8.2907714E-003,8.0382740E-003,2.538929654990103E+000,2.000000000000000E+000,1.7737130E-004,11,2.0408612E-005,-2.5953493317662337,0.13494118383660386,0.4372275262638965,0.006007130276007917,
2,1,0,1,0,2.416063940282038E+003,8.7888176E-003,8.5276756E-003,2.562859199450983E+000,2.000000000000000E+000,1.9857669E-004,11,2.1855232E-005,-2.591275252801781,0.2149062362119348,0.27453833374018877,0.0064773882404392125,
2,1,0,1,0,2.416072240281828E+003,9.2868647E-003,8.9748418E-003,2.562956714096501E+000,2.000000000000000E+000,2.1988434E-004,11,2.3002131E-005,-2.5912587285749367,0.20908707185562306,0.28217909159271287,0.006924476428722798,
