Parameter
Dark :   483.0000     0.0000     0.0000
Block Parameter
4
Block ID-Seq Start-Pulse End-Pulse   Step Time/s   Num
    1      1      991190    993740    300    1.0    10
    2      1      993740   1001627    110    1.0    73
    3      1     1001627   1005985     55    1.0    81
    4      1     1005985   1008765    125    1.0    24
Sample Position
+75 +134 +143643 +4624000

991190	665.056	3523.0000	26378.0000	0.1336
991490	664.464	3471.0000	26160.0000	0.1327
991790	663.873	3447.0000	26181.0000	0.1317
992090	663.283	3410.0000	26136.0000	0.1305
992390	662.694	3371.0000	26079.0000	0.1293
992690	662.105	3344.0000	26057.0000	0.1283
992990	661.518	3322.0000	25990.0000	0.1278
993290	660.932	3318.0000	25940.0000	0.1279
993590	660.347	3327.0000	25901.0000	0.1285
993740	660.055	3337.0000	25876.0000	0.1290
993740	660.055	3333.0000	25874.0000	0.1288
993850	659.841	3343.0000	25853.0000	0.1293
993960	659.627	3357.0000	25844.0000	0.1299
994070	659.414	3373.0000	25824.0000	0.1306
994180	659.200	3396.0000	25810.0000	0.1316
994290	658.986	3417.0000	25794.0000	0.1325
994400	658.773	3445.0000	25775.0000	0.1337
994510	658.560	3478.0000	25760.0000	0.1350
994620	658.347	3510.0000	25741.0000	0.1364
994730	658.134	3549.0000	25726.0000	0.1380
994840	657.921	3591.0000	25677.0000	0.1399
994950	657.708	3641.0000	25656.0000	0.1419
995060	657.496	3702.0000	25655.0000	0.1443
995170	657.284	3775.0000	25638.0000	0.1472
995280	657.071	3860.0000	25623.0000	0.1506
995390	656.859	3960.0000	25604.0000	0.1547
995500	656.647	4084.0000	25589.0000	0.1596
995610	656.435	4239.0000	25571.0000	0.1658
995720	656.224	4422.0000	25550.0000	0.1731
995830	656.012	4643.0000	25535.0000	0.1818
995940	655.801	4890.0000	25517.0000	0.1916
996050	655.589	5148.0000	25502.0000	0.2019
996160	655.378	5416.0000	25494.0000	0.2124
996270	655.167	5686.0000	25515.0000	0.2228
996380	654.956	5881.0000	25457.0000	0.2310
996490	654.746	6062.0000	25442.0000	0.2383
996600	654.535	6201.0000	25390.0000	0.2442
996710	654.325	6323.0000	25373.0000	0.2492
996820	654.114	6427.0000	25357.0000	0.2535
996930	653.904	6495.0000	25341.0000	0.2563
997040	653.694	6507.0000	25329.0000	0.2569
997150	653.484	6455.0000	25308.0000	0.2551
997260	653.274	6412.0000	25291.0000	0.2535
997370	653.065	6343.0000	25270.0000	0.2510
997480	652.855	6161.0000	25244.0000	0.2441
997590	652.646	5929.0000	25231.0000	0.2350
997700	652.436	5689.0000	25211.0000	0.2257
997810	652.227	5421.0000	25194.0000	0.2152
997920	652.018	5173.0000	25145.0000	0.2057
998030	651.809	4989.0000	25131.0000	0.1985
998140	651.601	4790.0000	25113.0000	0.1907
998250	651.392	4499.0000	25091.0000	0.1793
998360	651.184	4168.0000	25070.0000	0.1663
998470	650.975	3891.0000	25043.0000	0.1554
998580	650.767	3691.0000	25036.0000	0.1474
998690	650.559	3527.0000	25012.0000	0.1410
998800	650.351	3352.0000	24992.0000	0.1341
998910	650.143	3203.0000	24934.0000	0.1285
999020	649.936	3124.0000	24913.0000	0.1254
999130	649.728	3092.0000	24899.0000	0.1242
999240	649.521	3077.0000	24878.0000	0.1237
999350	649.313	3080.0000	24859.0000	0.1239
999460	649.106	3092.0000	24831.0000	0.1245
999570	648.899	3116.0000	24815.0000	0.1256
999680	648.693	3143.0000	24788.0000	0.1268
999790	648.486	3176.0000	24731.0000	0.1284
999900	648.279	3217.0000	24713.0000	0.1302
1000010	648.073	3266.0000	24701.0000	0.1322
1000120	647.866	3323.0000	24679.0000	0.1346
1000230	647.660	3388.0000	24658.0000	0.1374
1000340	647.454	3466.0000	24638.0000	0.1407
1000450	647.248	3552.0000	24613.0000	0.1443
1000560	647.042	3652.0000	24560.0000	0.1487
1000670	646.837	3769.0000	24550.0000	0.1535
1000780	646.631	3907.0000	24526.0000	0.1593
1000890	646.426	4070.0000	24507.0000	0.1661
1001000	646.220	4241.0000	24487.0000	0.1732
1001110	646.015	4444.0000	24471.0000	0.1816
1001220	645.810	4668.0000	24443.0000	0.1910
1001330	645.605	4920.0000	24385.0000	0.2018
1001440	645.401	5217.0000	24359.0000	0.2142
1001550	645.196	5548.0000	24333.0000	0.2280
1001627	645.053	5788.0000	24307.0000	0.2381
1001627	645.053	5773.0000	24305.0000	0.2375
1001682	644.950	5943.0000	24299.0000	0.2446
1001737	644.848	6119.0000	24297.0000	0.2518
1001792	644.746	6292.0000	24287.0000	0.2591
1001847	644.644	6470.0000	24278.0000	0.2665
1001902	644.542	6650.0000	24268.0000	0.2740
1001957	644.440	6838.0000	24264.0000	0.2818
1002012	644.338	7032.0000	24259.0000	0.2899
1002067	644.236	7224.0000	24247.0000	0.2979
1002122	644.134	7398.0000	24206.0000	0.3056
1002177	644.032	7561.0000	24199.0000	0.3125
1002232	643.930	7692.0000	24186.0000	0.3180
1002287	643.828	7789.0000	24177.0000	0.3222
1002342	643.726	7844.0000	24174.0000	0.3245
1002397	643.625	7859.0000	24165.0000	0.3252
1002452	643.523	7839.0000	24158.0000	0.3245
1002507	643.421	7794.0000	24151.0000	0.3227
1002562	643.319	7735.0000	24145.0000	0.3204
1002617	643.218	7664.0000	24134.0000	0.3176
1002672	643.116	7599.0000	24126.0000	0.3150
1002727	643.014	7532.0000	24081.0000	0.3128
1002782	642.913	7490.0000	24074.0000	0.3111
1002837	642.811	7457.0000	24058.0000	0.3100
1002892	642.710	7434.0000	24056.0000	0.3090
1002947	642.608	7398.0000	24050.0000	0.3076
1003002	642.507	7346.0000	24042.0000	0.3055
