Parameter
Dark :   483.0000     0.0000     0.0000
Block Parameter
4
Block ID-Seq Start-Pulse End-Pulse   Step Time/s   Num
    1      1      991190    993740    300    1.0    10
    2      1      993740   1001627    110    1.0    73
    3      1     1001627   1005985     55    1.0    81
    4      1     1005985   1008765    125    1.0    24
Sample Position
-492 +129 +143643 +4624000

1002947	642.608	8029.0000	24006.0000	0.3345
1003002	642.507	7971.0000	23999.0000	0.3321
1003057	642.405	7903.0000	23998.0000	0.3293
1003112	642.304	7812.0000	23996.0000	0.3256
1003167	642.203	7724.0000	23988.0000	0.3220
1003222	642.101	7666.0000	23980.0000	0.3197
1003277	642.000	7646.0000	23968.0000	0.3190
1003332	641.899	7637.0000	23928.0000	0.3192
1003387	641.798	7599.0000	23918.0000	0.3177
1003442	641.696	7499.0000	23915.0000	0.3136
1003497	641.595	7385.0000	23910.0000	0.3089
1003552	641.494	7398.0000	23900.0000	0.3095
1003607	641.393	7634.0000	23896.0000	0.3195
1003662	641.292	7907.0000	23891.0000	0.3310
1003717	641.191	7923.0000	23882.0000	0.3318
1003772	641.090	7630.0000	23882.0000	0.3195
1003827	640.989	7189.0000	23876.0000	0.3011
1003882	640.888	6783.0000	23835.0000	0.2846
1003937	640.787	6567.0000	23831.0000	0.2756
1003992	640.686	6514.0000	23820.0000	0.2735
1004047	640.585	6520.0000	23813.0000	0.2738
1004102	640.484	6452.0000	23806.0000	0.2710
1004157	640.384	6156.0000	23795.0000	0.2587
1004212	640.283	5605.0000	23790.0000	0.2356
1004267	640.182	4993.0000	23772.0000	0.2100
1004322	640.082	4491.0000	23762.0000	0.1890
1004377	639.981	4106.0000	23723.0000	0.1731
1004432	639.880	3722.0000	23722.0000	0.1569
1004487	639.780	3346.0000	23715.0000	0.1411
1004542	639.679	3063.0000	23702.0000	0.1292
1004597	639.579	2883.0000	23702.0000	0.1216
1004652	639.478	2743.0000	23688.0000	0.1158
1004707	639.378	2604.0000	23686.0000	0.1099
1004762	639.277	2455.0000	23676.0000	0.1037
1004817	639.177	2339.0000	23666.0000	0.0988
1004872	639.076	2262.0000	23662.0000	0.0956
1004927	638.976	2191.0000	23622.0000	0.0928
1004982	638.876	2118.0000	23613.0000	0.0897
1005037	638.775	2052.0000	23607.0000	0.0869
1005092	638.675	2003.0000	23599.0000	0.0849
1005147	638.575	1970.0000	23600.0000	0.0835
1005202	638.475	1948.0000	23602.0000	0.0825
1005257	638.375	1930.0000	23592.0000	0.0818
1005312	638.275	1913.0000	23585.0000	0.0811
1005367	638.174	1898.0000	23579.0000	0.0805
1005422	638.074	1885.0000	23538.0000	0.0801
1005477	637.974	1876.0000	23532.0000	0.0797
1005532	637.874	1867.0000	23524.0000	0.0794
1005587	637.774	1859.0000	23512.0000	0.0791
1005642	637.674	1852.0000	23514.0000	0.0788
1005697	637.575	1846.0000	23506.0000	0.0785
1005752	637.475	1840.0000	23498.0000	0.0783
1005807	637.375	1835.0000	23500.0000	0.0781
1005862	637.275	1828.0000	23465.0000	0.0779
1005917	637.175	1825.0000	23459.0000	0.0778
1005972	637.076	1822.0000	23457.0000	0.0777
1005985	637.052	1819.0000	23465.0000	0.0775
1005985	637.052	1819.0000	23461.0000	0.0775
1006110	636.825	1811.0000	23434.0000	0.0773
1006235	636.599	1805.0000	23430.0000	0.0770
