mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,dI/d(E-IR),E-IR/V,
2,0,0,0,0,9.760487229262231E+003,2.4406487E-005,-2.8714890E-004,-1.230396747589111E+000,8.000000000000000E+000,0.0000000E+000,11,3.5330706E-007,-2.9099548255481453, , , ,-0.0002871489,
2,0,0,1,0,9.760500929262053E+003,2.9907466E-004,-7.1867580E-005,-5.689823781082470E-001,8.000000000000000E+000,-8.7467515E-006,11,4.0891386E-008,-3.244901183884119, , , ,-0.00007186758,
2,0,0,1,0,9.760525929261785E+003,7.9847127E-004,4.5700319E-004,8.485897850756641E-002,8.000000000000000E+000,-1.3992105E-005,11,3.8780822E-008,-4.0713022003704555, , , ,0.00045700319,
2,1,0,1,0,9.760550929261488E+003,1.2978680E-003,9.4406755E-004,3.869741715674895E-001,8.000000000000000E+000,-7.6489132E-006,11,3.6532975E-007,-3.412318020821009, , , ,0.00094406755,
2,1,0,1,0,9.760575829261157E+003,1.7972648E-003,1.4655611E-003,5.475048926719905E-001,8.000000000000000E+000,4.3051318E-006,11,8.0240187E-007,-3.261611995481537, , , ,0.0014655611,
2,1,0,1,0,9.760600829260831E+003,2.2966613E-003,1.9739312E-003,6.596227140664777E-001,8.000000000000000E+000,1.9650521E-005,11,1.3020499E-006,-3.180704397866986,0.032853437706266836,1.7958546842952046,325.61610185217086,0.0019739312,
2,1,0,1,0,9.760625829260549E+003,2.7960581E-003,2.5503857E-003,7.119970314121549E-001,8.000000000000000E+000,3.7121168E-005,11,1.8158670E-006,-3.1475218170991095,0.004239108369801434,13.918021162257675,168.49741358648427,0.0025503857,
2,1,0,1,0,9.760650829260238E+003,3.2967923E-003,3.0105261E-003,7.296634640866202E-001,8.000000000000000E+000,5.5341625E-005,11,2.1966709E-006,-3.136877399317872,0.01340539194834536,4.401214095592515,96.19061049598943,0.0030105261,
2,1,0,1,0,9.760675729259936E+003,3.7948512E-003,3.5176459E-003,7.400993070771209E-001,8.000000000000000E+000,7.3838615E-005,11,2.6034072E-006,-3.130710002401497,0.02596212047915765,2.2725416457166934,58.359851096772125,0.0035176459,
2,1,0,1,0,9.760700729259639E+003,4.2942483E-003,4.0000658E-003,7.569046960890873E-001,8.000000000000000E+000,9.2785718E-005,11,3.0276685E-006,-3.1209588002466444,0.04986652802512537,1.183158369683823,33.477294318040556,0.0040000658,
2,1,0,1,0,9.760725629259367E+003,4.7923066E-003,4.5131403E-003,7.683075906947234E-001,8.000000000000000E+000,1.1197715E-004,11,3.4674799E-006,-3.114464876065393,0.0729657116943249,0.8085989793009704,23.932774040796723,0.0045131403,
2,1,0,1,0,9.760750629259041E+003,5.2930410E-003,5.0117117E-003,7.782433456364295E-001,8.000000000000000E+000,1.3149434E-004,11,3.9003312E-006,-3.1088845840611032,0.08428911555167538,0.699971753337816,21.062516986130326,0.0050117117,
2,1,0,1,0,9.760775629258773E+003,5.7924381E-003,5.4920474E-003,7.824900335831835E-001,8.000000000000000E+000,1.5119463E-004,11,4.2974725E-006,-3.1065211852669994,0.08926219781500835,0.6609740903117206,20.100773336551267,0.0054920474,
2,1,0,1,0,9.760800629258432E+003,6.2918346E-003,6.0052755E-003,7.945812136949328E-001,8.000000000000000E+000,1.7113173E-004,11,4.7716790E-006,-3.0998617071954238,0.09749430354759686,0.6051635619018101,18.749705774079477,0.0060052755,
2,1,0,1,0,9.760825529258116E+003,6.7912303E-003,6.5103006E-003,8.067687799346390E-001,8.000000000000000E+000,1.9130552E-004,11,5.2523073E-006,-3.0932509163150637,0.106278484450375,0.5551452893322832,17.38497098920906,0.0065103006,
