mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,dI/d(E-IR),E-IR/V,
2,1,0,1,0,1.217727370554567E+003,2.4406487E-005,-1.1651657E-003,3.272875595092773E+001,1.000000000000000E+000,0.0000000E+000,10,-3.8134422E-005,-1.4850705022971133, , , ,-0.0011651657,
2,1,0,1,0,1.217728470554539E+003,9.0389949E-004,4.3922965E-004,3.369813586854281E+001,1.000000000000000E+000,3.7047270E-005,10,1.4801220E-005,-1.4723941229980213, , , ,0.00043922965,
2,1,0,1,0,1.217730470554488E+003,2.5019688E-003,2.1401215E-003,3.395428082843629E+001,1.000000000000000E+000,1.0471817E-004,10,7.2666291E-005,-1.469105463711426, , , ,0.0021401215,
2,1,0,1,0,1.217732470554438E+003,4.1055870E-003,3.7583020E-003,3.442331744813259E+001,1.000000000000000E+000,1.7314297E-004,10,1.2937322E-004,-1.4631472781109653, , , ,0.003758302,
2,1,0,1,0,1.217734470554387E+003,5.7092053E-003,5.3796628E-003,3.487362793087959E+001,1.000000000000000E+000,2.4247970E-004,10,1.8760836E-004,-1.4575028702780544, , , ,0.0053796628,
2,1,0,1,0,1.217736470554337E+003,7.3072743E-003,6.9967839E-003,3.533542188008624E+001,1.000000000000000E+000,3.1273079E-004,10,2.4723430E-004,-1.4517897191476252,0.3137734908250615,0.18803373046225352,259.414243131958,0.0069967839,
2,1,0,1,0,1.217738470554286E+003,8.9053428E-003,8.5916352E-003,3.579611978348768E+001,1.000000000000000E+000,3.8390458E-004,10,3.0754719E-004,-1.446164047321213,0.302424092038985,0.19509027737246012,271.529873138076,0.0085916352,
2,1,0,1,0,1.217740470554236E+003,1.0503412E-002,1.0133465E-002,3.623378091719405E+001,1.000000000000000E+000,4.5597574E-004,10,3.6717375E-004,-1.4408863459047483,0.3169410299627159,0.18615450327444383,262.096849161502,0.010133465,
2,1,0,1,0,1.217742470554185E+003,1.2101484E-002,1.1769671E-002,3.664529529296692E+001,1.000000000000000E+000,5.2889605E-004,10,4.3130308E-004,-1.435981774350487,0.3323105367184956,0.17754477658943338,252.67312851077855,0.011769671,
2,1,0,1,0,1.217744470554135E+003,1.3707874E-002,1.3382549E-002,3.705581726133829E+001,1.000000000000000E+000,6.0263410E-004,10,4.9590133E-004,-1.4311436039820082,0.35265400011664716,0.1673027953191644,240.58809739705933,0.013382549,
2,1,0,1,0,1.217746470554084E+003,1.5305943E-002,1.4933925E-002,3.742818066974476E+001,1.000000000000000E+000,6.7715492E-004,10,5.5894966E-004,-1.4268012828052608,0.3781002638834726,0.15604326586289638,226.70678201704354,0.014933925,
2,1,0,1,0,1.217748470554034E+003,1.6904013E-002,1.6572254E-002,3.778181389263932E+001,1.000000000000000E+000,7.5240026E-004,10,6.2612980E-004,-1.4227171955763456,0.409242643157713,0.14416874924068632,211.4088309321207,0.016572254,
2,1,0,1,0,1.217750470553983E+003,1.8502083E-002,1.8172408E-002,3.810601088280484E+001,1.000000000000000E+000,8.2831760E-004,10,6.9247797E-004,-1.4190065128458587,0.4446272081420406,0.1326954332069392,196.23295476328616,0.018172408,
2,1,0,1,0,1.217752470553933E+003,2.0102924E-002,1.9742869E-002,3.840197824355624E+001,1.000000000000000E+000,9.0485427E-004,10,7.5816520E-004,-1.4156464027644735,0.48879227777034495,0.12070567127028276,179.94648462500004,0.019742869,
2,1,0,1,0,1.217754470553882E+003,2.1706542E-002,2.1379076E-002,3.869511933748913E+001,1.000000000000000E+000,9.8198419E-004,10,8.2726590E-004,-1.4123438096184935,0.5391611307640598,0.10942925339664138,164.31864261290508,0.021379076,
2,1,0,1,0,1.217756470553832E+003,2.3304613E-002,2.2967568E-002,3.894702362848648E+001,1.000000000000000E+000,1.0596568E-003,10,8.9451839E-004,-1.4095257259532883,0.589552902077288,0.10007583677752015,151.3134969155264,0.022967568,
