mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,dI/d(E-IR),E-IR/V,
2,1,0,0,0,7.372333858176076E+003,2.4406487E-005,-4.5893478E-004,1.369295883178711E+001,6.000000000000000E+000,0.0000000E+000,10,-6.2841750E-006,-1.863502697558233, , , ,-0.00045893478,
2,1,0,1,0,7.372334958176063E+003,4.6276578E-004,2.9912704E-005,1.348066272772851E+001,6.000000000000000E+000,1.4868074E-005,10,4.0324306E-007,-1.870288756768014, , , ,0.000029912704,
2,1,0,1,0,7.372336958176034E+003,1.2618003E-003,8.5066742E-004,1.337101832715179E+001,6.000000000000000E+000,4.1686268E-005,10,1.1374290E-005,-1.8738355159226454, , , ,0.00085066742,
2,1,0,1,0,7.372338958176006E+003,2.0608350E-003,1.6777846E-003,1.356854216257733E+001,6.000000000000000E+000,6.8642417E-005,10,2.2765091E-005,-1.8674668114971915, , , ,0.0016777846,
2,1,0,1,0,7.372340958175992E+003,2.8598695E-003,2.5261098E-003,1.389419016966389E+001,6.000000000000000E+000,9.6140786E-005,10,3.5098252E-005,-1.8571667612360663, , , ,0.0025261098,
2,1,0,1,0,7.372342958175985E+003,3.6589042E-003,3.3564079E-003,1.416948526207770E+001,6.000000000000000E+000,1.2423313E-004,10,4.7558573E-005,-1.8486459261745345,0.11723985503027042,0.5032418368716565,282.48974429048764,0.0033564079,
2,1,0,1,0,7.372344958175963E+003,4.4690371E-003,4.1814037E-003,1.447859755841394E+001,6.000000000000000E+000,1.5291109E-004,10,6.0540860E-005,-1.839273503203747,0.09678643139291113,0.6095895793542121,343.86495622236134,0.0041814037,
2,1,0,1,0,7.372346958175927E+003,5.2680708E-003,4.9629235E-003,1.477912286379268E+001,6.000000000000000E+000,1.8220097E-004,10,7.3347655E-005,-1.8303513404147176,0.09600610650324146,0.6145442425374055,352.00187854306176,0.0049629235,
2,1,0,1,0,7.372348958175891E+003,6.0671060E-003,5.7359594E-003,1.504650249518454E+001,6.000000000000000E+000,2.1205608E-004,10,8.6306129E-005,-1.8225644385129927,0.10086674027493524,0.5849301745965229,341.5404773679554,0.0057359594,
2,1,0,1,0,7.372350958175863E+003,6.8661398E-003,6.5609557E-003,1.532561539361873E+001,6.000000000000000E+000,2.4245819E-004,10,1.0055069E-004,-1.814582077547763,0.1039791980721867,0.5674211870632022,337.0077211906307,0.0065609557,
2,1,0,1,0,7.372352958175841E+003,7.6651755E-003,7.3149055E-003,1.559384327154191E+001,6.000000000000000E+000,2.7340537E-004,10,1.1406749E-004,-1.8070468350407356,0.11011518692579171,0.5358025686298928,323.79908459354345,0.0073149055,
2,1,0,1,0,7.372354958175820E+003,8.4642107E-003,8.1409616E-003,1.584359260793364E+001,6.000000000000000E+000,3.0487010E-004,10,1.2898208E-004,-1.800146333296341,0.11815323009567424,0.49935156196935887,306.7059585743021,0.0081409616,
2,1,0,1,0,7.372356958175798E+003,9.2632445E-003,8.9320242E-003,1.608206923181815E+001,6.000000000000000E+000,3.3682375E-004,10,1.4364543E-004,-1.7936580726183988,0.1233966030491594,0.4781330972011868,298.12982906670834,0.0089320242,
2,1,0,1,0,7.372358958175770E+003,1.0062279E-002,9.7315712E-003,1.631796451802884E+001,6.000000000000000E+000,3.6924807E-004,10,1.5879943E-004,-1.7873340155405046,0.1311732908425649,0.4497866876787608,284.7309920389393,0.0097315712,
2,1,0,1,0,7.372360958175741E+003,1.0861314E-002,1.0537481E-002,1.653668956975974E+001,6.000000000000000E+000,4.0212515E-004,10,1.7425505E-004,-1.7815514261910326,0.14078162770662658,0.4190887757239851,268.9552592839803,0.010537481,
2,1,0,1,0,7.372362958175727E+003,1.1660348E-002,1.1348693E-002,1.673767641952472E+001,6.000000000000000E+000,4.3542089E-004,10,1.8995075E-004,-1.7763048323774075,0.14814287571532028,0.39826417379245244,258.89039303617994,0.011348693,
2,1,0,1,0,7.372364958175691E+003,1.2464931E-002,1.2103700E-002,1.694491591180368E+001,6.000000000000000E+000,4.6912208E-004,10,2.0509618E-004,-1.770960581983302,0.1567913145411275,0.37629635399557715,247.6613636964024,0.0121037,
2,1,0,1,0,7.372366958175669E+003,1.3269515E-002,1.2966871E-002,1.714957801190515E+001,6.000000000000000E+000,5.0323625E-004,10,2.2237637E-004,-1.7657465618810224,0.16798791398473661,0.3512157428501716,233.77438946713445,0.012966871,
2,1,0,1,0,7.372368958175648E+003,1.4068549E-002,1.3750512E-002,1.732473348639908E+001,6.000000000000000E+000,5.3772581E-004,10,2.3822396E-004,-1.7613334375979166,0.179211585503703,0.32921978695836546,221.4268457363137,0.013750512,
2,1,0,1,0,7.372370958175627E+003,1.4867585E-002,1.4525670E-002,1.749653227503104E+001,6.000000000000000E+000,5.7256379E-004,10,2.5414885E-004,-1.7570480177737693,0.18929720249431817,0.31167919664196253,211.7577612685859,0.01452567,
2,1,0,1,0,7.372372958175598E+003,1.5666619E-002,1.5348545E-002,1.767119352333248E+001,6.000000000000000E+000,6.0774625E-004,10,2.7122712E-004,-1.752734116984894,0.2042179191288892,0.28890706678272926,198.1383682837677,0.015348545,
2,1,0,1,0,7.372374958175576E+003,1.6465655E-002,1.6133247E-002,1.781451236974037E+001,6.000000000000000E+000,6.4324407E-004,10,2.8740591E-004,-1.7492260609374035,0.22084929378013043,0.26715050335971763,184.90121065253942,0.016133247,
2,1,0,1,0,7.372376958175555E+003,1.7264688E-002,1.6921129E-002,1.795020061069067E+001,6.000000000000000E+000,6.7901972E-004,10,3.0373767E-004,-1.7459306934015886,0.2325088259224412,0.2537538081228832,177.12589245203273,0.016921129,
2,1,0,1,0,7.372378958175526E+003,1.8063722E-002,1.7770512E-002,1.809754643423679E+001,6.000000000000000E+000,7.1508053E-004,10,3.2160265E-004,-1.74238030039605,0.24270806079278898,0.24309040172493904,171.13910401087352,0.017770512,
2,1,0,1,0,7.372380958175498E+003,1.8862760E-002,1.8521281E-002,1.821648493947259E+001,6.000000000000000E+000,7.5140345E-004,10,3.3739264E-004,-1.7395354209231229,0.25970974518045886,0.2271766889571431,161.18581587064023,0.018521281,
2,1,0,1,0,7.372382958175484E+003,1.9661793E-002,1.9365367E-002,1.833266766866058E+001,6.000000000000000E+000,7.8796304E-004,10,3.5501883E-004,-1.7367743343022912,0.27540511686343855,0.21422986134733124,153.0220098925586,0.019365367,
2,1,0,1,0,7.372384958175477E+003,2.0463601E-002,2.0152185E-002,1.845863552971016E+001,6.000000000000000E+000,8.2476484E-004,10,3.7198185E-004,-1.7338004053588074,0.2866935211120979,0.20579467499347795,147.95511249236466,0.020152185,
2,1,0,1,0,7.372386958175455E+003,2.1268185E-002,2.0932643E-002,1.859301589367290E+001,6.000000000000000E+000,8.6183642E-004,10,3.8920096E-004,-1.7306501594617212,0.3070608897933993,0.19214430088995427,139.0008701975819,0.020932643,
2,1,0,1,0,7.372388958175419E+003,2.2067221E-002,2.1724766E-002,1.869894990738899E+001,6.000000000000000E+000,8.9914253E-004,10,4.0623031E-004,-1.7281827818181312,0.3287579235659788,0.17946335516430287,130.50151821654455,0.021724766,
2,1,0,1,0,7.372390958175383E+003,2.2866253E-002,2.2568854E-002,1.879930188775899E+001,6.000000000000000E+000,9.3665486E-004,10,4.2427870E-004,-1.7258582779662863,0.34029288785685874,0.1733800561380461,126.75977966754535,0.022568854,
2,1,0,1,0,7.372392958175355E+003,2.3665287E-002,2.3351433E-002,1.890159696237077E+001,6.000000000000000E+000,9.7436848E-004,10,4.4137938E-004,-1.7235015015068553,0.3640575133960568,0.16206230562206286,119.15185050345251,0.023351433,
2,1,0,1,0,7.372394958175333E+003,2.4464322E-002,2.4136132E-002,1.898237315358392E+001,6.000000000000000E+000,1.0122635E-003,10,4.5816106E-004,-1.7216494935378956,0.39829078860033157,0.1481329764299522,109.50143002187347,0.024136132,
2,1,0,1,0,7.372396958175312E+003,2.5263358E-002,2.4948405E-002,1.905523437923858E+001,6.000000000000000E+000,1.0503115E-003,10,4.7539771E-004,-1.7199857050401226,0.40951635972495287,0.1440723883158824,107.05134329853475,0.024948405,
2,1,0,1,0,7.372398958175290E+003,2.6062394E-002,2.5735226E-002,1.914010959201391E+001,6.000000000000000E+000,1.0885162E-003,10,4.9257505E-004,-1.7180555798783685,0.41095279890681385,0.14356879952380766,107.23743440172802,0.025735226,
2,1,0,1,0,7.372400958175262E+003,2.6861427E-002,2.6578248E-002,1.922431282761193E+001,6.000000000000000E+000,1.1268909E-003,10,5.1094854E-004,-1.7161491750901188,0.43862463857320416,0.13451136760561436,100.91790217704528,0.026578248,
2,1,0,1,0,7.372402958175240E+003,2.7660461E-002,2.7329018E-002,1.929342810312906E+001,6.000000000000000E+000,1.1654199E-003,10,5.2727043E-004,-1.7145905990021935,0.45222558088582554,0.1304658614942348,98.24877004000344,0.027329018,
2,1,0,1,0,7.372404958175204E+003,2.8459499E-002,2.8119020E-002,1.938346338748102E+001,6.000000000000000E+000,1.2041092E-003,10,5.4504402E-004,-1.712568621728667,0.4627333005485878,0.12750325064146728,96.35085291853437,0.02811902,
