mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,cycle number,(Q-Qo)/C,I Range,P/W,log(|I|),Tafel slope mV/dec,alpha_eff,E-IR/V,
2,1,0,1,0,1.250289569731976E+003,2.4406487E-005,-3.6349817E-004,1.200369670987129E-001,1.000000000000000E+000,0.0000000E+000,10,-4.3633218E-008,-3.9206849861639888, , ,-0.00045952774367897034,
2,1,0,1,0,1.250344569730587E+003,2.9907463E-004,-3.3711702E-005,1.825506158552503E-001,1.000000000000000E+000,1.1034157E-005,10,-6.1540919E-009,-3.738616697569988, , ,-0.00017975219468420022,
2,1,0,1,0,1.250444469728063E+003,7.9858233E-004,4.5965836E-004,2.052601662895723E-001,1.000000000000000E+000,3.2945150E-005,10,9.4349552E-008,-3.6876953235916057, , ,0.0002954502269683422,
2,1,0,0,0,1.250544369725540E+003,1.2978679E-003,9.6413080E-004,2.096070066025425E-001,1.000000000000000E+000,5.6024088E-005,10,2.0208857E-007,-3.678594204140782, , ,0.0007964451947179659,
2,1,0,1,0,1.250644269723016E+003,1.7977094E-003,1.4544731E-003,2.146538553432031E-001,1.000000000000000E+000,7.9690079E-005,10,3.1220827E-007,-3.6682613068619587, , ,0.0012827500157254375,
2,1,0,1,0,1.250744069720495E+003,2.2964387E-003,2.0094719E-003,2.386477784997094E-001,1.000000000000000E+000,1.0474544E-004,10,4.7955598E-007,-3.622242603995446,0.03885408795316071,1.5185017358051367,0.0018185536772002324,
2,1,0,0,0,1.250843969717971E+003,2.7960576E-003,2.5536800E-003,2.257625150873704E-001,1.000000000000000E+000,1.3048203E-004,10,5.7652522E-007,-3.6463481653434386,0.06906645220952388,0.8542497567562073,0.002373069987930104,
2,1,0,1,0,1.250943869715447E+003,3.2955657E-003,2.9577371E-003,2.271065796732934E-001,1.000000000000000E+000,1.5550673E-004,10,6.7172152E-007,-3.6437702833301984,0.0763329947480313,0.7729291926087003,0.002776051836261365,
2,1,0,1,0,1.251043769712924E+003,3.7948508E-003,3.5101664E-003,2.285996190858666E-001,1.000000000000000E+000,1.8076661E-004,10,8.0242273E-007,-3.640924497602347,0.10261851452657024,0.5749449821233144,0.0033272867047313068,
2,1,0,1,0,1.251143669710400E+003,4.2946921E-003,4.0258407E-003,2.316616275486503E-001,1.000000000000000E+000,2.0622787E-004,10,9.3263282E-007,-3.6351458968271735,1.1571687762227598,0.05098651226365466,0.0038405113979610795,
2,1,0,1,0,1.251243469707879E+003,4.7934218E-003,4.4919918E-003,2.346108502865212E-001,1.000000000000000E+000,2.3193688E-004,10,1.0538701E-006,-3.6296519064975734,0.13286846034522434,0.4440481950848512,0.004304303119770783,
2,1,0,1,0,1.251343369705355E+003,5.2930405E-003,5.0021582E-003,2.366045043907228E-001,1.000000000000000E+000,2.5790246E-004,10,1.1835332E-006,-3.625976991688587,0.1316509470072934,0.44815477093933415,0.004812874596487421,
2,1,0,1,0,1.251443269702831E+003,5.7925489E-003,5.4975194E-003,2.349520565730359E-001,1.000000000000000E+000,2.8386744E-004,10,1.2916535E-006,-3.629020749175134,0.14107709984992756,0.4182110354037753,0.005309557754741572,
2,1,0,0,0,1.251543169700308E+003,6.2918342E-003,5.9798537E-003,2.405399437993756E-001,1.000000000000000E+000,3.1013170E-004,10,1.4383937E-006,-3.61881279483596,0.1453319210619118,0.40596724772437176,0.0057874217449605,
2,1,0,1,0,1.251642969697787E+003,6.7912308E-003,6.4602173E-003,2.415229922457449E-001,1.000000000000000E+000,3.3667422E-004,10,1.5602910E-006,-3.6170415194460155,0.16704690715417583,0.35319420757396,0.006266998906203404,
2,1,0,1,0,1.251742869695263E+003,7.2904043E-003,7.0018675E-003,2.436954907110751E-001,1.000000000000000E+000,3.6337052E-004,10,1.7063236E-006,-3.613152506832575,0.2034704064964405,0.28996845789971004,0.00680691110743114,
2,1,0,0,0,1.251842769692739E+003,7.7900239E-003,7.4824495E-003,2.438629221998987E-001,1.000000000000000E+000,3.9027500E-004,10,1.8246920E-006,-3.612854226369657,0.14932509150146744,0.39511109222672197,0.007287359162240081,
2,1,0,1,0,1.251942669690216E+003,8.2896426E-003,8.0150897E-003,2.467291086879935E-001,1.000000000000000E+000,4.1731240E-004,10,1.9775559E-006,-3.6077796101502484,0.1869725458998198,0.31555434898775087,0.007817706413049606,
2,1,0,1,0,1.252042569687692E+003,8.7888166E-003,8.4781712E-003,2.478263261210594E-001,1.000000000000000E+000,4.4444090E-004,10,2.1011140E-006,-3.605852561229462,0.20508335622059864,0.2876878996291461,0.008279910139103152,
2,1,0,0,0,1.252142369685171E+003,9.2882141E-003,8.9850444E-003,2.474884774802839E-001,1.000000000000000E+000,4.7161643E-004,10,2.2236950E-006,-3.6064450160565538,0.21665514343226916,0.2723221755335091,0.008787053618015772,
2,1,0,1,0,1.252242269682647E+003,9.7873881E-003,9.5332097E-003,2.499912928099413E-001,1.000000000000000E+000,4.9900525E-004,10,2.3832195E-006,-3.602075117529759,0.2864640517231164,0.2059595249215661,0.009333216665752047,
2,1,0,1,0,1.252342169680123E+003,1.0287007E-002,9.9807670E-003,2.526584070658799E-001,1.000000000000000E+000,5.2657642E-004,10,2.5217248E-006,-3.5974662462815785,0.30004206179137033,0.19663909669113241,0.009778640274347297,
2,1,0,1,0,1.252442069677600E+003,1.0786626E-002,1.0516549E-002,2.527514300884635E-001,1.000000000000000E+000,5.5424991E-004,10,2.6580726E-006,-3.597306378455967,0.2669296800020281,0.22103199614052554,0.01031434785592923,
2,1,0,0,0,1.252541969675076E+003,1.1285800E-002,1.1023146E-002,2.543132693541281E-001,1.000000000000000E+000,5.8199133E-004,10,2.8033323E-006,-3.5946309789633784,0.2808882925678168,0.21004791428163644,0.010819695384516697,
2,1,0,1,0,1.252641769672555E+003,1.1785198E-002,1.1490786E-002,2.518349311505006E-001,1.000000000000000E+000,6.0973805E-004,10,2.8937814E-006,-3.5988840305675405,0.264926932225478,0.22270291474097995,0.011289318055079598,
2,1,0,1,0,1.252741669670031E+003,1.2284482E-002,1.1980639E-002,2.543412131039078E-001,1.000000000000000E+000,6.3744828E-004,10,3.0471701E-006,-3.594583261635551,0.38637009112017057,0.15270333122562935,0.011777166029516874,
2,1,0,0,0,1.252841569667507E+003,1.2783989E-002,1.2498172E-002,2.565555570785096E-001,1.000000000000000E+000,6.6545373E-004,10,3.2064754E-006,-3.5908185739441083,0.4541040422730723,0.1299261722152228,0.012292927554337193,
2,1,0,1,0,1.252941469664984E+003,1.3283608E-002,1.2959768E-002,2.556714456897446E-001,1.000000000000000E+000,6.9356727E-004,10,3.3134427E-006,-3.592317772841266,0.28411510621274966,0.20766231259741574,0.012755230843448205,
2,1,0,1,0,1.253041369662460E+003,1.3782784E-002,1.3479048E-002,2.586977515645605E-001,1.000000000000000E+000,7.2174903E-004,10,3.4869995E-006,-3.5872073458769926,0.2252746262595228,0.26190255413865526,0.013272089798748351,
2,1,0,0,0,1.253141169659939E+003,1.4282180E-002,1.4010310E-002,2.587916655465961E-001,1.000000000000000E+000,7.5002637E-004,10,3.6257516E-006,-3.587049714345716,0.37191730659593164,0.15863741469847856,0.013803276667562724,
2,1,0,1,0,1.253241069657415E+003,1.4781467E-002,1.4494976E-002,2.578965928438590E-001,1.000000000000000E+000,7.7835598E-004,10,3.7382049E-006,-3.5885543954304433,0.3032370095099596,0.19456727955253822,0.014288658725724912,
2,1,0,1,0,1.253340969654892E+003,1.5280974E-002,1.5042086E-002,2.627185978754243E-001,1.000000000000000E+000,8.0690911E-004,10,3.9518359E-006,-3.580509182376545,0.3244155274572018,0.1818655243244592,0.01483191112169966,
2,1,0,1,0,1.253440869652368E+003,1.5780590E-002,1.5499209E-002,2.623446080065914E-001,1.000000000000000E+000,8.3562644E-004,10,4.0661339E-006,-3.5811278574692573,0.38272273702451726,0.1541585965304707,0.015289333313594727,
2,1,0,1,0,1.253540669649847E+003,1.6279321E-002,1.5994884E-002,2.607332208533508E-001,1.000000000000000E+000,8.6423371E-004,10,4.1703975E-006,-3.5838036304576018,0.467855161959275,0.12610740416525684,0.01578629742331732,
2,1,0,1,0,1.253640569647323E+003,1.6779162E-002,1.6490601E-002,2.644397030688006E-001,1.000000000000000E+000,8.9290872E-004,10,4.3607697E-006,-3.5776733391666995,0.3620274964003121,0.16297104663774134,0.01627904923754496,
2,1,0,1,0,1.253740469644799E+003,1.7278448E-002,1.6966658E-002,2.630359873244523E-001,1.000000000000000E+000,9.2169782E-004,10,4.4628414E-006,-3.579984829353473,0.5729896185242122,0.10296870674892848,0.016756229210140437,
2,1,0,0,0,1.253840369642276E+003,1.7777955E-002,1.7499046E-002,2.650227251083220E-001,1.000000000000000E+000,9.5055299E-004,10,4.6376449E-006,-3.576716884682084,0.45089162181048414,0.13085184364946684,0.017287027819913342,
2,1,0,1,0,1.253940269639752E+003,1.8277686E-002,1.7960643E-002,2.638670141642439E-001,1.000000000000000E+000,9.7939104E-004,10,4.7392214E-006,-3.578614897244244,0.3673916499981245,0.1605915648880457,0.017749549388668604,
